"","GSM2859418","GSM2859446","GSM3045787","GSM3045788","GSM3319762","GSM3319763","GSM3319799","GSM3319800","GSM3319836","GSM3319837","GSM3319871","GSM3319872","GSM1414746","GSM1414747","GSM1414748","GSM1414749","GSM1414750","GSM1414751"
"27068",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1636",1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
"9365",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"9331",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"55217",1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0
"7368",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"7296",1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
"8613",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5315",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"8611",0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
"26063",0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1
"8612",1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0
"1666",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"874",0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0
"5498",0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0
"11181",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"10901",0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0
"126410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"80162",1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1
"7166",0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1
"8288",0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
"2053",1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0
"9588",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"121278",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8897",1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0
"4353",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"8898",0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0
"169355",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"6999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2880",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5625",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"9152",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6578",1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
"6561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9497",0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1
"115584",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
"6575",1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1
"6916",0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1
"23761",1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
"6574",1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
"7054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142680",0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
"9791",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6534",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"81490",0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
"10005",1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0
"3293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1622",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"225",0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1
"10965",1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
"28965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122970",0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0
"10020",1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
"23205",0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
"5805",1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
"26061",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
"112483",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"6303",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29880",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54716",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"7355",1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0
"6564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8566",1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
"113235",1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0
"151531",0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1
"1200",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"2168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7358",0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0
"23169",1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1
"51056",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"7378",0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1
"9390",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"80146",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"5184",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"4891",0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
"5168",1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
"2944",0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1
"30061",0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1
"84912",0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0
"248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64080",0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0
"4524",1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
"3906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65263",0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0
"8608",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"25796",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"5959",0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
"7357",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"28982",1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1
"6120",1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1
"11046",0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1
"54576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51109",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"157506",0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0
"54578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10864",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
"9356",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"54657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195814",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"9376",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"112724",0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0
"50700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"54658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348932",1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"54659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54577",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"57665",0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1
"120103",1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1
"1080",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"85320",0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
"145226",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
"54600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222962",0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1
"8228",0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0
"113278",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"10351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54981",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7364",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"9429",1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1
"7367",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"55867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"7366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6482",1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1
"360",1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
"6484",0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1
"7363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"89872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7365",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6483",1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0
"21",1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0
"10720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"54963",1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
"10057",1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1
"125206",0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
"7498",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
"10090",0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0
"200010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"9653",1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1
"9942",1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0
"6524",0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"159963",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"64131",0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1
"55065",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"64132",0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1
"3423",1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1
"79581",0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0
"10060",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9957",0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
"51181",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6833",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"9951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64077",0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0
"3767",0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0
"5464",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64220",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10724",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5950",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1356",0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
"2495",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9956",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"5947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"9955",1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
"2512",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5948",1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1
"29881",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"1727",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"9953",0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1
"64711",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"949",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"2350",0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1
"55501",0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1
"51706",0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1
"3248",1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1
"51700",1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"166929",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"10587",0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0
"166012",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"113189",0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1
"56261",1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
"50515",0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0
"80347",1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1
"3658",1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1
"93034",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
"84618",0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
"411",1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1
"203",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0
"22978",1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0
"122481",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"100526794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
"51251",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23563",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"122622",0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
"10164",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
"353",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11212",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"3251",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"383",1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1
"9435",1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1
"1371",1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1
"4166",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"56954",1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1
"1503",1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
"9469",1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
"56474",0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1
"8534",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1491",0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1
"5313",1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"92086",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"2987",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56548",0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0
"5860",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"9394",0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"728441",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"124975",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9453",1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1
"2686",0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"2023",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"2027",1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
"90161",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"91227",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2026",1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1
"102724197",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"266722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9843",1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
"2799",1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0
"80308",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10157",0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1
"118881",0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1
"5211",1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
"7360",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2819",0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
"3176",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"26330",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"1757",1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
"81537",0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1
"2597",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29926",0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1
"2673",1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1
"9945",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
"6652",1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1
"29925",0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0
"51557",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"875",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"6342",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2752",0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1
"102724560",0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1800",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"249",0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"9056",0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1
"2762",0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0
"10558",1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1
"2643",1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1
"22934",1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
"761",1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
"51292",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"55304",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
"766",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"9517",1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0
"2098",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"8879",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"2766",1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"771",0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
"4284",1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1
"57571",1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0
"8869",1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1
"362",0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
"358",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0
"8833",1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"641371",0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1
"361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5538",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56848",0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0
"359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8877",0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"3145",0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0
"9374",1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
"11332",1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
"586",0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0
"55825",0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0
"130752",0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
"51102",0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
"3615",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"3614",1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1
"37",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"55512",0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0
"55627",0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"132158",0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1
"339221",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"6609",0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1
"641649",0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0
"4351",1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0
"23475",1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0
"6610",0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0
"100287639",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"259230",0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0
"93100",1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1
"441024",0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0
"50484",0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1
"65220",0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0
"6241",1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
"116369",1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0
"115111",1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
"389015",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"6240",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"6553",0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
"3156",1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
"284129",0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1
"2821",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"115019",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5230",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79966",1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
"5232",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"375056",0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1
"10588",0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0
"5236",1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"26266",0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
"84890",0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0
"55276",1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1
"6646",1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1
"5372",0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0
"6649",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55229",0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0
"5373",0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0
"79646",1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
"80025",0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1
"53354",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
"6648",0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1
"6647",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6697",1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
"6611",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83594",0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1
"7263",1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"26275",0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1
"6723",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"6713",0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0
"2222",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
