"","ImmProt_Th17_01","ImmProt_Th17_02","ImmProt_Th17_03","ImmProt_Th17_04"
"ENSG00000180815",NA,NA,NA,NA
"ENSG00000180817",1,1,1,1
"ENSG00000180818",NA,NA,NA,NA
"ENSG00000180822",NA,NA,NA,NA
"ENSG00000180828",NA,NA,NA,NA
"ENSG00000180834",NA,NA,NA,NA
"ENSG00000180855",NA,NA,NA,NA
"ENSG00000180871",NA,NA,NA,NA
"ENSG00000180872",NA,NA,NA,NA
"ENSG00000180875",NA,NA,NA,NA
"ENSG00000180878",NA,NA,NA,NA
"ENSG00000180879",NA,NA,NA,NA
"ENSG00000180881",NA,NA,NA,NA
"ENSG00000180884",NA,NA,NA,NA
"ENSG00000180891",NA,NA,NA,NA
"ENSG00000180900",NA,NA,NA,NA
"ENSG00000180901",NA,NA,NA,NA
"ENSG00000180902",NA,NA,NA,NA
"ENSG00000180914",NA,NA,NA,NA
"ENSG00000180917",NA,NA,NA,NA
"ENSG00000180919",NA,NA,NA,NA
"ENSG00000180921",NA,NA,NA,NA
"ENSG00000180929",NA,NA,NA,NA
"ENSG00000180934",NA,NA,NA,NA
"ENSG00000180938",NA,NA,NA,NA
"ENSG00000180953",NA,NA,NA,NA
"ENSG00000180957",NA,NA,NA,NA
"ENSG00000180964",NA,NA,NA,NA
"ENSG00000180974",NA,NA,NA,NA
"ENSG00000180979",NA,NA,NA,NA
"ENSG00000180988",NA,NA,NA,NA
"ENSG00000180992",NA,NA,NA,NA
"ENSG00000180998",NA,NA,NA,NA
"ENSG00000180999",NA,NA,NA,NA
"ENSG00000181001",NA,NA,NA,NA
"ENSG00000181004",NA,NA,NA,NA
"ENSG00000181007",NA,NA,NA,NA
"ENSG00000181009",NA,NA,NA,NA
"ENSG00000181013",NA,NA,NA,NA
"ENSG00000181016",NA,NA,NA,NA
"ENSG00000181019",0,0,1,0
"ENSG00000181023",NA,NA,NA,NA
"ENSG00000181026",NA,NA,NA,NA
"ENSG00000181027",NA,NA,NA,NA
"ENSG00000181029",NA,NA,NA,NA
"ENSG00000181031",NA,NA,NA,NA
"ENSG00000181035",NA,NA,NA,NA
"ENSG00000181036",NA,NA,NA,NA
"ENSG00000181038",NA,NA,NA,NA
"ENSG00000181045",NA,NA,NA,NA
"ENSG00000181061",NA,NA,NA,NA
"ENSG00000181072",NA,NA,NA,NA
"ENSG00000181074",NA,NA,NA,NA
"ENSG00000181085",NA,NA,NA,NA
"ENSG00000181090",1,0,1,0
"ENSG00000181092",NA,NA,NA,NA
"ENSG00000181104",NA,NA,NA,NA
"ENSG00000181135",NA,NA,NA,NA
"ENSG00000181143",NA,NA,NA,NA
"ENSG00000181163",NA,NA,NA,NA
"ENSG00000181191",NA,NA,NA,NA
"ENSG00000181192",NA,NA,NA,NA
"ENSG00000181195",NA,NA,NA,NA
"ENSG00000181215",NA,NA,NA,NA
"ENSG00000181218",NA,NA,NA,NA
"ENSG00000181220",NA,NA,NA,NA
"ENSG00000181222",NA,NA,NA,NA
"ENSG00000181234",NA,NA,NA,NA
"ENSG00000181240",NA,NA,NA,NA
"ENSG00000181264",NA,NA,NA,NA
"ENSG00000181273",NA,NA,NA,NA
"ENSG00000181274",NA,NA,NA,NA
"ENSG00000181284",NA,NA,NA,NA
"ENSG00000181291",NA,NA,NA,NA
"ENSG00000181315",NA,NA,NA,NA
"ENSG00000181322",NA,NA,NA,NA
"ENSG00000181323",NA,NA,NA,NA
"ENSG00000181333",NA,NA,NA,NA
"ENSG00000181350",NA,NA,NA,NA
"ENSG00000181371",NA,NA,NA,NA
"ENSG00000181374",NA,NA,NA,NA
"ENSG00000181378",NA,NA,NA,NA
"ENSG00000181381",NA,NA,NA,NA
"ENSG00000181392",NA,NA,NA,NA
"ENSG00000181396",NA,NA,NA,NA
"ENSG00000181404",NA,NA,NA,NA
"ENSG00000181408",NA,NA,NA,NA
"ENSG00000181409",NA,NA,NA,NA
"ENSG00000181418",NA,NA,NA,NA
"ENSG00000181433",NA,NA,NA,NA
"ENSG00000181444",NA,NA,NA,NA
"ENSG00000181449",NA,NA,NA,NA
"ENSG00000181450",NA,NA,NA,NA
"ENSG00000181458",NA,NA,NA,NA
"ENSG00000181467",NA,NA,NA,NA
"ENSG00000181472",NA,NA,NA,NA
"ENSG00000181481",NA,NA,NA,NA
"ENSG00000181499",NA,NA,NA,NA
"ENSG00000181513",NA,NA,NA,NA
"ENSG00000181518",NA,NA,NA,NA
"ENSG00000181523",0,0,1,1
"ENSG00000181541",NA,NA,NA,NA
"ENSG00000181544",NA,NA,NA,NA
"ENSG00000181552",NA,NA,NA,NA
"ENSG00000181555",1,0,0,1
"ENSG00000181562",NA,NA,NA,NA
"ENSG00000181577",NA,NA,NA,NA
"ENSG00000181585",NA,NA,NA,NA
"ENSG00000181588",NA,NA,NA,NA
"ENSG00000181609",NA,NA,NA,NA
"ENSG00000181610",NA,NA,NA,NA
"ENSG00000181616",NA,NA,NA,NA
"ENSG00000181617",NA,NA,NA,NA
"ENSG00000181619",NA,NA,NA,NA
"ENSG00000181625",NA,NA,NA,NA
"ENSG00000181626",NA,NA,NA,NA
"ENSG00000181631",NA,NA,NA,NA
"ENSG00000181634",NA,NA,NA,NA
"ENSG00000181638",NA,NA,NA,NA
"ENSG00000181649",NA,NA,NA,NA
"ENSG00000181652",NA,NA,NA,NA
"ENSG00000181656",NA,NA,NA,NA
"ENSG00000181666",NA,NA,NA,NA
"ENSG00000181690",NA,NA,NA,NA
"ENSG00000181693",NA,NA,NA,NA
"ENSG00000181698",NA,NA,NA,NA
"ENSG00000181704",NA,NA,NA,NA
"ENSG00000181718",NA,NA,NA,NA
"ENSG00000181722",NA,NA,NA,NA
"ENSG00000181733",NA,NA,NA,NA
"ENSG00000181744",NA,NA,NA,NA
"ENSG00000181751",NA,NA,NA,NA
"ENSG00000181752",NA,NA,NA,NA
"ENSG00000181754",NA,NA,NA,NA
"ENSG00000181761",NA,NA,NA,NA
"ENSG00000181767",NA,NA,NA,NA
"ENSG00000181773",NA,NA,NA,NA
"ENSG00000181778",NA,NA,NA,NA
"ENSG00000181781",NA,NA,NA,NA
"ENSG00000181785",NA,NA,NA,NA
"ENSG00000181786",NA,NA,NA,NA
"ENSG00000181788",NA,NA,NA,NA
"ENSG00000181789",NA,NA,NA,NA
"ENSG00000181790",NA,NA,NA,NA
"ENSG00000181803",NA,NA,NA,NA
"ENSG00000181804",NA,NA,NA,NA
"ENSG00000181817",NA,NA,NA,NA
"ENSG00000181826",NA,NA,NA,NA
"ENSG00000181827",NA,NA,NA,NA
"ENSG00000181830",NA,NA,NA,NA
"ENSG00000181847",NA,NA,NA,NA
"ENSG00000181852",NA,NA,NA,NA
"ENSG00000181856",NA,NA,NA,NA
"ENSG00000181867",NA,NA,NA,NA
"ENSG00000181873",NA,NA,NA,NA
"ENSG00000181885",NA,NA,NA,NA
"ENSG00000181894",NA,NA,NA,NA
"ENSG00000181896",NA,NA,NA,NA
"ENSG00000181903",NA,NA,NA,NA
"ENSG00000181904",NA,NA,NA,NA
"ENSG00000181915",0,0,1,1
"ENSG00000181924",NA,NA,NA,NA
"ENSG00000181927",NA,NA,NA,NA
"ENSG00000181929",NA,NA,NA,NA
"ENSG00000181938",NA,NA,NA,NA
"ENSG00000181939",NA,NA,NA,NA
"ENSG00000181958",NA,NA,NA,NA
"ENSG00000181961",NA,NA,NA,NA
"ENSG00000181963",NA,NA,NA,NA
"ENSG00000181965",NA,NA,NA,NA
"ENSG00000181982",NA,NA,NA,NA
"ENSG00000181991",NA,NA,NA,NA
"ENSG00000182004",NA,NA,NA,NA
"ENSG00000182010",NA,NA,NA,NA
"ENSG00000182013",NA,NA,NA,NA
"ENSG00000182022",NA,NA,NA,NA
"ENSG00000182035",NA,NA,NA,NA
"ENSG00000182040",NA,NA,NA,NA
"ENSG00000182050",NA,NA,NA,NA
"ENSG00000182053",NA,NA,NA,NA
"ENSG00000182054",1,1,1,1
"ENSG00000182070",NA,NA,NA,NA
"ENSG00000182077",NA,NA,NA,NA
"ENSG00000182083",NA,NA,NA,NA
"ENSG00000182087",NA,NA,NA,NA
"ENSG00000182093",NA,NA,NA,NA
"ENSG00000182095",NA,NA,NA,NA
"ENSG00000182103",NA,NA,NA,NA
"ENSG00000182107",NA,NA,NA,NA
"ENSG00000182108",NA,NA,NA,NA
"ENSG00000182111",NA,NA,NA,NA
"ENSG00000182117",NA,NA,NA,NA
"ENSG00000182118",NA,NA,NA,NA
"ENSG00000182132",NA,NA,NA,NA
"ENSG00000182134",NA,NA,NA,NA
"ENSG00000182141",NA,NA,NA,NA
"ENSG00000182149",NA,NA,NA,NA
"ENSG00000182150",NA,NA,NA,NA
"ENSG00000182154",NA,NA,NA,NA
"ENSG00000182156",NA,NA,NA,NA
"ENSG00000182158",NA,NA,NA,NA
"ENSG00000182162",NA,NA,NA,NA
"ENSG00000182168",NA,NA,NA,NA
"ENSG00000182170",NA,NA,NA,NA
"ENSG00000182173",NA,NA,NA,NA
"ENSG00000182175",NA,NA,NA,NA
"ENSG00000182177",NA,NA,NA,NA
"ENSG00000182179",NA,NA,NA,NA
"ENSG00000182180",NA,NA,NA,NA
"ENSG00000182183",NA,NA,NA,NA
"ENSG00000182185",NA,NA,NA,NA
"ENSG00000182187",NA,NA,NA,NA
"ENSG00000182195",NA,NA,NA,NA
"ENSG00000182196",NA,NA,NA,NA
"ENSG00000182197",1,1,1,1
"ENSG00000182199",1,1,1,1
"ENSG00000182208",NA,NA,NA,NA
"ENSG00000182218",NA,NA,NA,NA
"ENSG00000182220",NA,NA,NA,NA
"ENSG00000182223",NA,NA,NA,NA
"ENSG00000182224",NA,NA,NA,NA
"ENSG00000182230",NA,NA,NA,NA
"ENSG00000182240",NA,NA,NA,NA
"ENSG00000182247",NA,NA,NA,NA
"ENSG00000182253",NA,NA,NA,NA
"ENSG00000182255",NA,NA,NA,NA
"ENSG00000182256",NA,NA,NA,NA
"ENSG00000182257",NA,NA,NA,NA
"ENSG00000182261",NA,NA,NA,NA
"ENSG00000182263",NA,NA,NA,NA
"ENSG00000182264",NA,NA,NA,NA
"ENSG00000182271",NA,NA,NA,NA
"ENSG00000182272",NA,NA,NA,NA
"ENSG00000182287",NA,NA,NA,NA
"ENSG00000182307",NA,NA,NA,NA
"ENSG00000182308",NA,NA,NA,NA
"ENSG00000182310",NA,NA,NA,NA
"ENSG00000182315",NA,NA,NA,NA
"ENSG00000182318",NA,NA,NA,NA
"ENSG00000182324",NA,NA,NA,NA
"ENSG00000182325",NA,NA,NA,NA
"ENSG00000182326",NA,NA,NA,NA
"ENSG00000182327",NA,NA,NA,NA
"ENSG00000182329",NA,NA,NA,NA
"ENSG00000182330",NA,NA,NA,NA
"ENSG00000182333",NA,NA,NA,NA
"ENSG00000182334",NA,NA,NA,NA
"ENSG00000182346",NA,NA,NA,NA
"ENSG00000182348",NA,NA,NA,NA
"ENSG00000182359",NA,NA,NA,NA
"ENSG00000182362",NA,NA,NA,NA
"ENSG00000182372",NA,NA,NA,NA
"ENSG00000182378",NA,NA,NA,NA
"ENSG00000182379",NA,NA,NA,NA
"ENSG00000182389",NA,NA,NA,NA
"ENSG00000182393",NA,NA,NA,NA
"ENSG00000182400",NA,NA,NA,NA
"ENSG00000182405",NA,NA,NA,NA
"ENSG00000182415",NA,NA,NA,NA
"ENSG00000182446",NA,NA,NA,NA
"ENSG00000182447",NA,NA,NA,NA
"ENSG00000182450",NA,NA,NA,NA
"ENSG00000182459",NA,NA,NA,NA
"ENSG00000182463",NA,NA,NA,NA
"ENSG00000182472",NA,NA,NA,NA
"ENSG00000182473",NA,NA,NA,NA
"ENSG00000182481",NA,NA,NA,NA
"ENSG00000182489",NA,NA,NA,NA
"ENSG00000182492",NA,NA,NA,NA
"ENSG00000182504",NA,NA,NA,NA
"ENSG00000182508",NA,NA,NA,NA
"ENSG00000182511",NA,NA,NA,NA
"ENSG00000182512",NA,NA,NA,NA
"ENSG00000182518",NA,NA,NA,NA
"ENSG00000182521",NA,NA,NA,NA
"ENSG00000182533",NA,NA,NA,NA
"ENSG00000182534",NA,NA,NA,NA
"ENSG00000182541",NA,NA,NA,NA
"ENSG00000182544",NA,NA,NA,NA
"ENSG00000182545",NA,NA,NA,NA
"ENSG00000182551",0,1,0,0
"ENSG00000182552",NA,NA,NA,NA
"ENSG00000182557",NA,NA,NA,NA
"ENSG00000182566",NA,NA,NA,NA
"ENSG00000182568",NA,NA,NA,NA
"ENSG00000182575",NA,NA,NA,NA
"ENSG00000182578",NA,NA,NA,NA
"ENSG00000182580",NA,NA,NA,NA
"ENSG00000182583",NA,NA,NA,NA
"ENSG00000182584",NA,NA,NA,NA
"ENSG00000182585",NA,NA,NA,NA
"ENSG00000182591",NA,NA,NA,NA
"ENSG00000182600",NA,NA,NA,NA
"ENSG00000182601",NA,NA,NA,NA
"ENSG00000182606",NA,NA,NA,NA
"ENSG00000182612",NA,NA,NA,NA
"ENSG00000182613",NA,NA,NA,NA
"ENSG00000182621",1,1,1,1
"ENSG00000182628",NA,NA,NA,NA
"ENSG00000182631",NA,NA,NA,NA
"ENSG00000182634",NA,NA,NA,NA
"ENSG00000182636",NA,NA,NA,NA
"ENSG00000182645",NA,NA,NA,NA
"ENSG00000182652",NA,NA,NA,NA
"ENSG00000182667",NA,NA,NA,NA
"ENSG00000182670",NA,NA,NA,NA
"ENSG00000182674",NA,NA,NA,NA
"ENSG00000182676",NA,NA,NA,NA
"ENSG00000182685",NA,NA,NA,NA
"ENSG00000182687",NA,NA,NA,NA
"ENSG00000182698",NA,NA,NA,NA
"ENSG00000182700",NA,NA,NA,NA
"ENSG00000182704",NA,NA,NA,NA
"ENSG00000182712",NA,NA,NA,NA
"ENSG00000182718",NA,NA,NA,NA
"ENSG00000182732",NA,NA,NA,NA
"ENSG00000182742",NA,NA,NA,NA
"ENSG00000182747",NA,NA,NA,NA
"ENSG00000182749",NA,NA,NA,NA
"ENSG00000182752",NA,NA,NA,NA
"ENSG00000182759",NA,NA,NA,NA
"ENSG00000182768",NA,NA,NA,NA
"ENSG00000182771",NA,NA,NA,NA
"ENSG00000182774",NA,NA,NA,NA
"ENSG00000182782",NA,NA,NA,NA
"ENSG00000182783",NA,NA,NA,NA
"ENSG00000182791",NA,NA,NA,NA
"ENSG00000182793",NA,NA,NA,NA
"ENSG00000182795",NA,NA,NA,NA
"ENSG00000182798",NA,NA,NA,NA
"ENSG00000182809",NA,NA,NA,NA
"ENSG00000182810",NA,NA,NA,NA
"ENSG00000182816",NA,NA,NA,NA
"ENSG00000182827",NA,NA,NA,NA
"ENSG00000182831",NA,NA,NA,NA
"ENSG00000182836",NA,NA,NA,NA
"ENSG00000182853",NA,NA,NA,NA
"ENSG00000182854",NA,NA,NA,NA
"ENSG00000182858",0,1,0,1
"ENSG00000182866",NA,NA,NA,NA
"ENSG00000182870",NA,NA,NA,NA
"ENSG00000182871",NA,NA,NA,NA
"ENSG00000182872",NA,NA,NA,NA
"ENSG00000182885",NA,NA,NA,NA
"ENSG00000182890",1,1,1,1
"ENSG00000182896",NA,NA,NA,NA
"ENSG00000182898",NA,NA,NA,NA
"ENSG00000182899",NA,NA,NA,NA
"ENSG00000182901",NA,NA,NA,NA
"ENSG00000182902",NA,NA,NA,NA
"ENSG00000182903",NA,NA,NA,NA
"ENSG00000182916",NA,NA,NA,NA
"ENSG00000182919",NA,NA,NA,NA
"ENSG00000182923",NA,NA,NA,NA
"ENSG00000182931",NA,NA,NA,NA
"ENSG00000182934",NA,NA,NA,NA
"ENSG00000182938",NA,NA,NA,NA
"ENSG00000182944",NA,NA,NA,NA
"ENSG00000182950",NA,NA,NA,NA
"ENSG00000182952",NA,NA,NA,NA
"ENSG00000182957",NA,NA,NA,NA
"ENSG00000182963",NA,NA,NA,NA
"ENSG00000182968",NA,NA,NA,NA
"ENSG00000182973",NA,NA,NA,NA
"ENSG00000182974",NA,NA,NA,NA
"ENSG00000182979",NA,NA,NA,NA
"ENSG00000182983",NA,NA,NA,NA
"ENSG00000182985",NA,NA,NA,NA
"ENSG00000182986",NA,NA,NA,NA
"ENSG00000182993",NA,NA,NA,NA
"ENSG00000183010",1,0,0,0
"ENSG00000183011",NA,NA,NA,NA
"ENSG00000183018",NA,NA,NA,NA
"ENSG00000183019",NA,NA,NA,NA
"ENSG00000183020",NA,NA,NA,NA
"ENSG00000183023",0,0,1,0
"ENSG00000183024",NA,NA,NA,NA
"ENSG00000183032",NA,NA,NA,NA
"ENSG00000183034",NA,NA,NA,NA
"ENSG00000183035",NA,NA,NA,NA
"ENSG00000183036",NA,NA,NA,NA
"ENSG00000183044",0,1,1,1
"ENSG00000183048",0,1,0,0
"ENSG00000183049",NA,NA,NA,NA
"ENSG00000183054",NA,NA,NA,NA
"ENSG00000183060",NA,NA,NA,NA
"ENSG00000183066",NA,NA,NA,NA
"ENSG00000183067",NA,NA,NA,NA
"ENSG00000183072",NA,NA,NA,NA
"ENSG00000183077",1,1,1,1
"ENSG00000183087",NA,NA,NA,NA
"ENSG00000183090",NA,NA,NA,NA
"ENSG00000183091",NA,NA,NA,NA
"ENSG00000183092",NA,NA,NA,NA
"ENSG00000183098",NA,NA,NA,NA
"ENSG00000183111",NA,NA,NA,NA
"ENSG00000183114",NA,NA,NA,NA
"ENSG00000183117",NA,NA,NA,NA
"ENSG00000183128",NA,NA,NA,NA
"ENSG00000183134",NA,NA,NA,NA
"ENSG00000183137",NA,NA,NA,NA
"ENSG00000183145",NA,NA,NA,NA
"ENSG00000183146",NA,NA,NA,NA
"ENSG00000183148",NA,NA,NA,NA
"ENSG00000183150",NA,NA,NA,NA
"ENSG00000183153",NA,NA,NA,NA
"ENSG00000183155",NA,NA,NA,NA
"ENSG00000183160",NA,NA,NA,NA
"ENSG00000183161",NA,NA,NA,NA
"ENSG00000183166",NA,NA,NA,NA
"ENSG00000183172",NA,NA,NA,NA
"ENSG00000183185",NA,NA,NA,NA
"ENSG00000183186",NA,NA,NA,NA
"ENSG00000183196",NA,NA,NA,NA
"ENSG00000183206",NA,NA,NA,NA
"ENSG00000183207",NA,NA,NA,NA
"ENSG00000183208",NA,NA,NA,NA
"ENSG00000183230",NA,NA,NA,NA
"ENSG00000183246",NA,NA,NA,NA
"ENSG00000183248",NA,NA,NA,NA
"ENSG00000183251",NA,NA,NA,NA
"ENSG00000183255",NA,NA,NA,NA
"ENSG00000183258",NA,NA,NA,NA
"ENSG00000183260",NA,NA,NA,NA
"ENSG00000183269",NA,NA,NA,NA
"ENSG00000183273",NA,NA,NA,NA
"ENSG00000183281",NA,NA,NA,NA
"ENSG00000183283",NA,NA,NA,NA
"ENSG00000183287",NA,NA,NA,NA
"ENSG00000183291",NA,NA,NA,NA
"ENSG00000183303",NA,NA,NA,NA
"ENSG00000183304",NA,NA,NA,NA
"ENSG00000183305",NA,NA,NA,NA
"ENSG00000183307",NA,NA,NA,NA
"ENSG00000183309",NA,NA,NA,NA
"ENSG00000183310",NA,NA,NA,NA
"ENSG00000183313",NA,NA,NA,NA
"ENSG00000183317",NA,NA,NA,NA
"ENSG00000183318",NA,NA,NA,NA
"ENSG00000183323",NA,NA,NA,NA
"ENSG00000183324",NA,NA,NA,NA
"ENSG00000183336",NA,NA,NA,NA
"ENSG00000183337",NA,NA,NA,NA
"ENSG00000183340",NA,NA,NA,NA
"ENSG00000183346",NA,NA,NA,NA
"ENSG00000183347",NA,NA,NA,NA
"ENSG00000183354",NA,NA,NA,NA
"ENSG00000183378",NA,NA,NA,NA
"ENSG00000183379",NA,NA,NA,NA
"ENSG00000183386",NA,NA,NA,NA
"ENSG00000183389",NA,NA,NA,NA
"ENSG00000183395",NA,NA,NA,NA
"ENSG00000183396",NA,NA,NA,NA
"ENSG00000183397",NA,NA,NA,NA
"ENSG00000183401",NA,NA,NA,NA
"ENSG00000183421",NA,NA,NA,NA
"ENSG00000183423",NA,NA,NA,NA
"ENSG00000183426",NA,NA,NA,NA
"ENSG00000183431",NA,NA,NA,NA
"ENSG00000183434",NA,NA,NA,NA
"ENSG00000183439",NA,NA,NA,NA
"ENSG00000183454",NA,NA,NA,NA
"ENSG00000183463",NA,NA,NA,NA
"ENSG00000183474",NA,NA,NA,NA
"ENSG00000183475",NA,NA,NA,NA
"ENSG00000183476",NA,NA,NA,NA
"ENSG00000183479",NA,NA,NA,NA
"ENSG00000183484",NA,NA,NA,NA
"ENSG00000183486",NA,NA,NA,NA
"ENSG00000183495",NA,NA,NA,NA
"ENSG00000183496",NA,NA,NA,NA
"ENSG00000183508",NA,NA,NA,NA
"ENSG00000183513",NA,NA,NA,NA
"ENSG00000183520",NA,NA,NA,NA
"ENSG00000183527",NA,NA,NA,NA
"ENSG00000183530",NA,NA,NA,NA
"ENSG00000183542",NA,NA,NA,NA
"ENSG00000183549",NA,NA,NA,NA
"ENSG00000183559",NA,NA,NA,NA
"ENSG00000183560",NA,NA,NA,NA
"ENSG00000183569",NA,NA,NA,NA
"ENSG00000183570",NA,NA,NA,NA
"ENSG00000183571",NA,NA,NA,NA
"ENSG00000183576",NA,NA,NA,NA
"ENSG00000183578",NA,NA,NA,NA
"ENSG00000183579",NA,NA,NA,NA
"ENSG00000183580",NA,NA,NA,NA
"ENSG00000183597",NA,NA,NA,NA
"ENSG00000183598",NA,NA,NA,NA
"ENSG00000183605",NA,NA,NA,NA
"ENSG00000183607",NA,NA,NA,NA
"ENSG00000183615",NA,NA,NA,NA
"ENSG00000183617",NA,NA,NA,NA
"ENSG00000183621",NA,NA,NA,NA
"ENSG00000183624",NA,NA,NA,NA
"ENSG00000183625",NA,NA,NA,NA
"ENSG00000183628",NA,NA,NA,NA
"ENSG00000183629",NA,NA,NA,NA
"ENSG00000183631",NA,NA,NA,NA
"ENSG00000183632",NA,NA,NA,NA
"ENSG00000183638",NA,NA,NA,NA
"ENSG00000183640",NA,NA,NA,NA
"ENSG00000183644",NA,NA,NA,NA
"ENSG00000183647",NA,NA,NA,NA
"ENSG00000183648",1,1,1,1
"ENSG00000183654",NA,NA,NA,NA
"ENSG00000183655",NA,NA,NA,NA
"ENSG00000183662",NA,NA,NA,NA
"ENSG00000183665",NA,NA,NA,NA
"ENSG00000183668",NA,NA,NA,NA
"ENSG00000183671",NA,NA,NA,NA
"ENSG00000183682",NA,NA,NA,NA
"ENSG00000183684",NA,NA,NA,NA
"ENSG00000183688",NA,NA,NA,NA
"ENSG00000183690",NA,NA,NA,NA
"ENSG00000183691",NA,NA,NA,NA
"ENSG00000183695",NA,NA,NA,NA
"ENSG00000183696",0,1,1,1
"ENSG00000183706",NA,NA,NA,NA
"ENSG00000183709",NA,NA,NA,NA
"ENSG00000183715",NA,NA,NA,NA
"ENSG00000183718",NA,NA,NA,NA
"ENSG00000183722",NA,NA,NA,NA
"ENSG00000183723",NA,NA,NA,NA
"ENSG00000183726",NA,NA,NA,NA
"ENSG00000183729",NA,NA,NA,NA
"ENSG00000183733",NA,NA,NA,NA
"ENSG00000183734",NA,NA,NA,NA
"ENSG00000183735",NA,NA,NA,NA
"ENSG00000183741",NA,NA,NA,NA
"ENSG00000183742",NA,NA,NA,NA
"ENSG00000183747",NA,NA,NA,NA
"ENSG00000183751",NA,NA,NA,NA
"ENSG00000183753",NA,NA,NA,NA
"ENSG00000183760",NA,NA,NA,NA
"ENSG00000183762",NA,NA,NA,NA
"ENSG00000183763",NA,NA,NA,NA
"ENSG00000183765",NA,NA,NA,NA
"ENSG00000183770",NA,NA,NA,NA
"ENSG00000183773",NA,NA,NA,NA
"ENSG00000183775",NA,NA,NA,NA
"ENSG00000183778",NA,NA,NA,NA
"ENSG00000183779",NA,NA,NA,NA
"ENSG00000183780",NA,NA,NA,NA
"ENSG00000183783",NA,NA,NA,NA
"ENSG00000183784",NA,NA,NA,NA
"ENSG00000183785",NA,NA,NA,NA
"ENSG00000183791",NA,NA,NA,NA
"ENSG00000183793",NA,NA,NA,NA
"ENSG00000183795",NA,NA,NA,NA
"ENSG00000183798",NA,NA,NA,NA
"ENSG00000183801",NA,NA,NA,NA
"ENSG00000183807",NA,NA,NA,NA
"ENSG00000183808",NA,NA,NA,NA
"ENSG00000183813",NA,NA,NA,NA
"ENSG00000183814",NA,NA,NA,NA
"ENSG00000183826",NA,NA,NA,NA
"ENSG00000183828",NA,NA,NA,NA
"ENSG00000183831",NA,NA,NA,NA
"ENSG00000183833",NA,NA,NA,NA
"ENSG00000183837",NA,NA,NA,NA
"ENSG00000183840",NA,NA,NA,NA
"ENSG00000183844",NA,NA,NA,NA
"ENSG00000183850",NA,NA,NA,NA
"ENSG00000183853",NA,NA,NA,NA
"ENSG00000183856",NA,NA,NA,NA
"ENSG00000183862",NA,NA,NA,NA
"ENSG00000183864",NA,NA,NA,NA
"ENSG00000183873",NA,NA,NA,NA
"ENSG00000183876",NA,NA,NA,NA
"ENSG00000183878",NA,NA,NA,NA
"ENSG00000183888",NA,NA,NA,NA
"ENSG00000183889",NA,NA,NA,NA
"ENSG00000183891",NA,NA,NA,NA
"ENSG00000183908",NA,NA,NA,NA
"ENSG00000183914",NA,NA,NA,NA
"ENSG00000183918",NA,NA,NA,NA
"ENSG00000183921",NA,NA,NA,NA
"ENSG00000183943",NA,NA,NA,NA
"ENSG00000183955",0,0,0,1
"ENSG00000183960",NA,NA,NA,NA
"ENSG00000183963",NA,NA,NA,NA
"ENSG00000183971",NA,NA,NA,NA
"ENSG00000183977",NA,NA,NA,NA
"ENSG00000183978",NA,NA,NA,NA
"ENSG00000183979",NA,NA,NA,NA
"ENSG00000184005",NA,NA,NA,NA
"ENSG00000184007",NA,NA,NA,NA
"ENSG00000184009",NA,NA,NA,NA
"ENSG00000184012",NA,NA,NA,NA
"ENSG00000184014",NA,NA,NA,NA
"ENSG00000184022",NA,NA,NA,NA
"ENSG00000184032",NA,NA,NA,NA
"ENSG00000184033",NA,NA,NA,NA
"ENSG00000184047",NA,NA,NA,NA
"ENSG00000184056",NA,NA,NA,NA
"ENSG00000184058",NA,NA,NA,NA
"ENSG00000184060",NA,NA,NA,NA
"ENSG00000184076",1,1,1,1
"ENSG00000184083",NA,NA,NA,NA
"ENSG00000184108",NA,NA,NA,NA
"ENSG00000184110",NA,NA,NA,NA
"ENSG00000184113",NA,NA,NA,NA
"ENSG00000184117",NA,NA,NA,NA
"ENSG00000184140",NA,NA,NA,NA
"ENSG00000184144",NA,NA,NA,NA
"ENSG00000184148",NA,NA,NA,NA
"ENSG00000184154",NA,NA,NA,NA
"ENSG00000184155",NA,NA,NA,NA
"ENSG00000184156",NA,NA,NA,NA
"ENSG00000184160",NA,NA,NA,NA
"ENSG00000184162",NA,NA,NA,NA
"ENSG00000184163",NA,NA,NA,NA
"ENSG00000184164",NA,NA,NA,NA
"ENSG00000184166",NA,NA,NA,NA
"ENSG00000184178",NA,NA,NA,NA
"ENSG00000184182",NA,NA,NA,NA
"ENSG00000184185",NA,NA,NA,NA
"ENSG00000184194",NA,NA,NA,NA
"ENSG00000184203",NA,NA,NA,NA
"ENSG00000184205",NA,NA,NA,NA
"ENSG00000184206",NA,NA,NA,NA
"ENSG00000184207",NA,NA,NA,NA
"ENSG00000184208",NA,NA,NA,NA
"ENSG00000184209",NA,NA,NA,NA
"ENSG00000184210",NA,NA,NA,NA
"ENSG00000184216",NA,NA,NA,NA
"ENSG00000184220",NA,NA,NA,NA
"ENSG00000184221",NA,NA,NA,NA
"ENSG00000184226",NA,NA,NA,NA
"ENSG00000184227",0,0,1,1
"ENSG00000184232",NA,NA,NA,NA
"ENSG00000184254",NA,NA,NA,NA
"ENSG00000184258",NA,NA,NA,NA
"ENSG00000184260",NA,NA,NA,NA
"ENSG00000184261",NA,NA,NA,NA
"ENSG00000184270",NA,NA,NA,NA
"ENSG00000184271",NA,NA,NA,NA
