"","GSM1209561","GSM1209562","GSM1209563","GSM2460434","GSM2460438","GSM2460442","GSM2460446","GSM2460450","GSM2460454","GSM2607420","GSM2607421","GSM2607422","GSM2607423","GSM2607424","GSM2607425"
"195814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145226",0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
"50700",1,0,0,1,1,1,0,0,0,0,1,1,1,1,0
"8228",0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
"113278",0,1,1,1,1,0,0,0,0,0,1,1,0,1,0
"54981",1,0,1,0,1,0,1,1,1,0,0,0,1,1,1
"6482",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6484",1,0,1,0,1,1,0,0,0,1,1,0,1,0,0
"6483",1,1,0,1,1,1,0,0,1,0,0,1,1,1,1
"10090",1,0,0,0,1,0,1,1,1,1,0,1,0,1,1
"9653",1,0,1,0,0,1,1,1,1,1,1,1,1,0,0
"3423",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"222537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9957",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"9951",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"9956",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"9955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9953",0,1,1,1,1,0,0,1,0,1,1,1,0,0,0
"55501",1,0,0,1,1,1,0,0,1,0,0,0,1,1,0
"113189",1,1,0,0,1,1,0,0,0,1,1,0,1,0,0
"50515",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"166012",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"411",0,1,0,0,0,1,0,1,1,1,0,1,1,0,0
"23563",1,1,0,1,0,0,1,1,0,1,1,1,1,0,0
"4166",0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
"10164",0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
"9435",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"8534",1,0,1,1,1,1,0,0,0,1,0,0,1,1,0
"9469",1,0,1,0,1,0,0,0,0,1,0,1,1,0,0
"56548",1,0,1,0,1,1,0,1,0,1,0,0,0,1,1
"266722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9394",1,0,1,1,1,0,0,0,0,1,1,0,1,0,0
"90161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2799",1,0,0,0,0,1,1,1,0,0,0,0,1,1,0
"10157",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"118881",0,1,0,1,1,1,0,0,1,1,1,0,0,0,0
"3176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1757",0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
"81537",1,1,0,0,0,1,1,1,1,1,1,1,1,0,0
"6652",1,0,0,1,0,0,0,1,1,1,0,1,0,0,1
"6342",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9056",0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
"55304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9517",1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
"10558",1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"2098",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8879",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8869",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56848",1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
"8877",1,1,0,0,0,1,1,1,1,1,0,1,0,0,1
"130752",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"339221",1,1,0,1,1,0,0,0,0,1,1,0,1,0,0
"55627",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55512",1,0,1,1,0,1,0,0,1,0,1,0,1,0,0
"6609",1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
"6610",0,1,0,1,1,0,0,0,0,0,1,0,1,1,0
"259230",1,0,0,0,0,0,1,1,1,0,0,0,1,1,1
"116369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284129",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26266",1,0,1,1,0,0,1,0,0,0,0,1,0,1,0
"6646",1,0,1,0,1,1,1,1,1,0,0,1,1,1,0
"6649",0,1,0,0,1,1,0,0,1,1,0,1,1,1,0
"6648",1,0,1,1,0,0,0,1,1,0,0,1,0,0,1
"6647",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6697",0,1,0,1,1,0,0,0,0,1,1,0,1,0,0
"6723",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6611",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6713",1,0,0,0,1,1,1,1,0,1,1,1,1,0,0
"2222",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6715",0,1,0,0,0,1,1,1,1,1,1,0,1,0,1
"6716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6487",0,1,0,1,0,1,0,0,0,1,1,1,0,1,0
"10402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10610",0,1,0,1,1,1,0,0,0,0,0,0,1,1,1
"81849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30815",0,0,1,0,1,0,1,1,1,0,1,0,1,1,0
"6489",1,0,1,0,0,1,1,1,1,0,0,0,1,1,1
"29906",1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
"412",0,1,0,0,0,0,1,1,0,1,1,1,0,0,0
"6391",0,0,1,0,1,1,1,0,0,1,0,0,1,0,0
"6390",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6392",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6389",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6821",0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
"6533",1,0,1,0,0,1,1,1,1,0,1,0,1,0,1
"5092",1,0,1,1,1,0,0,0,1,1,1,1,0,0,0
"23530",1,1,0,0,0,1,0,1,0,1,1,0,1,0,1
"79178",0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
"6567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1890",0,0,1,0,1,1,0,0,0,0,1,1,0,0,1
"55217",0,1,0,0,1,1,1,0,0,0,0,1,0,0,1
"7296",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11181",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"80162",1,1,1,1,1,0,1,0,0,1,1,1,1,1,1
"7166",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"121278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6916",1,0,1,1,1,0,0,0,1,0,1,0,1,0,1
"7054",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10020",1,0,1,0,1,0,1,1,1,1,1,1,1,1,0
"29880",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7355",1,0,1,1,1,0,0,0,1,1,0,1,1,0,0
"7358",1,0,1,0,0,0,1,1,1,0,0,1,1,0,0
"23169",0,0,1,0,1,1,0,0,0,1,0,1,1,0,1
"80146",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5168",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"84912",1,0,0,0,1,1,1,1,0,1,0,1,1,0,0
"3906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7357",1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"11046",0,0,1,1,1,0,0,0,1,0,0,0,1,1,1
"54576",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"54575",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"54657",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"54659",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"54658",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"54577",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"54600",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"54579",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"54578",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54490",0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
"7367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10720",0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
"7363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54963",0,1,1,0,1,1,1,0,0,0,1,1,0,0,1
"7498",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"9942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64132",0,0,1,0,0,1,1,1,1,0,1,1,0,1,0
"64131",1,0,0,0,0,1,1,1,1,0,0,0,1,1,1
"51181",1,0,1,0,0,1,1,1,1,1,1,1,1,0,1
"64077",0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
"5464",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10724",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2495",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2512",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1727",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51706",0,0,1,0,0,1,1,1,0,1,0,1,0,1,0
"51700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10587",1,0,1,1,1,0,0,1,0,1,0,1,0,1,1
"80347",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84618",0,1,1,1,0,1,0,1,0,1,1,0,1,1,0
"22978",0,0,1,0,0,1,1,1,1,1,0,1,0,1,1
"51251",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100526794",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"353",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3251",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"56954",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5313",0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
"728441",0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
"124975",1,0,1,1,1,0,0,0,0,1,0,1,1,0,1
"91227",0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
"102724197",0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
"92086",1,0,1,0,1,0,0,0,0,0,0,1,1,1,0
"2686",0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
"5211",1,1,0,0,1,1,0,1,0,1,1,0,0,1,0
"1491",1,0,0,1,0,0,1,1,1,1,0,1,0,0,0
"2819",1,0,1,1,1,1,0,0,0,1,0,1,0,0,1
"29925",0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
"29926",0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
"102724560",1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
"875",1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
"249",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"22934",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2766",1,0,1,1,1,0,0,0,0,1,0,0,1,1,0
"51292",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"57571",0,1,0,0,0,1,1,1,1,1,0,0,0,1,1
"8833",1,1,0,0,1,0,0,0,1,1,1,1,1,0,0
"5538",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"641371",1,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"11332",1,0,1,1,1,0,0,0,1,1,1,0,1,0,0
"55825",1,1,0,1,1,0,1,0,0,1,1,1,1,1,0
"51102",0,1,0,0,0,0,1,1,1,1,1,1,0,0,0
"37",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132158",1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
"641649",0,0,1,1,0,1,1,0,1,0,0,0,1,1,1
"23475",0,1,0,1,0,1,1,1,0,1,1,1,0,0,0
"50484",1,0,1,0,0,1,1,1,1,0,0,0,1,1,1
"6240",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6241",1,1,0,0,0,1,1,1,0,1,1,0,1,0,0
"3156",1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
"79966",0,1,1,0,0,1,1,1,1,1,0,1,0,1,0
"10588",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"84890",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"80025",1,0,1,0,0,1,0,1,1,1,1,0,1,1,1
"53354",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"79646",1,0,1,0,0,1,1,1,1,1,1,1,1,0,0
"83594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7263",1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
"26275",1,0,1,0,0,1,1,1,1,1,1,1,0,0,1
"29920",1,1,0,0,1,0,0,1,1,1,1,1,0,0,0
"7389",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1595",1,0,1,0,1,0,1,1,1,1,1,1,1,0,1
"130367",0,1,1,0,1,0,1,0,1,0,1,1,0,0,1
"10478",0,1,0,0,1,1,1,1,1,1,0,1,1,0,0
"23443",1,0,1,0,0,1,1,1,1,1,0,1,0,0,1
"64240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284111",0,1,0,1,1,0,1,0,1,0,1,0,1,1,0
"8435",1,1,0,1,1,1,0,0,1,1,1,1,0,0,0
"3988",1,0,1,1,0,0,0,0,1,0,1,1,0,1,1
"377677",1,0,1,1,1,0,0,1,0,1,0,1,0,0,1
"767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"765",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"759",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"760",1,0,0,0,0,0,0,1,1,0,0,0,1,1,1
"23632",1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
"766",1,1,0,1,1,0,0,0,0,0,0,1,1,1,0
"771",0,1,0,1,1,1,0,0,0,1,0,0,0,0,1
"768",0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
"762",1,0,1,1,1,0,0,0,0,1,1,1,1,1,0
"10057",1,0,1,0,0,1,1,1,1,0,0,0,1,1,1
"6556",1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
"6568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7779",1,0,0,0,0,1,1,1,0,1,0,1,0,0,1
"54020",0,0,1,0,1,0,1,0,1,0,1,0,1,1,1
"215",1,1,0,0,1,1,0,0,1,0,0,1,1,1,0
"5825",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"641372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9045",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4017",1,1,0,0,1,1,1,1,0,1,1,1,1,0,0
"84105",1,0,1,1,0,1,0,0,1,0,0,0,0,1,1
"25830",1,1,0,1,1,0,0,1,0,1,0,0,1,0,1
"84569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4025",0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"54995",0,1,0,0,0,1,1,1,1,1,0,1,1,0,0
"93492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267",1,1,0,1,0,1,0,0,1,1,1,1,0,0,0
"10249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1573",1,1,0,0,1,0,1,1,0,1,1,1,0,1,0
"1580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1555",1,0,1,1,1,0,0,0,0,1,0,1,0,1,0
"1549",0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
"57834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29785",1,0,1,1,0,0,0,0,1,1,0,1,0,1,0
"1215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1357",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"93979",1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
"57094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1358",1,0,1,1,1,0,0,0,0,1,0,0,0,0,1
"7177",0,0,1,1,1,0,0,0,0,1,1,1,1,0,0
"64499",0,0,1,1,1,0,0,0,0,1,1,1,1,0,0
"23430",1,0,1,0,1,1,0,0,0,1,0,1,1,0,0
"1636",1,0,1,1,1,0,0,0,1,0,0,0,1,1,0
"9365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5315",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
"1666",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"874",0,0,1,1,0,0,1,1,0,0,1,0,0,1,0
"10901",0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
"126410",1,0,1,1,1,0,0,0,0,0,1,0,1,1,0
"2053",1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
"8897",1,0,1,1,1,1,0,0,0,0,0,0,1,1,0
"8898",1,1,0,0,0,1,1,1,0,1,0,1,1,0,1
"9152",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"9497",1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
"115584",0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
"6575",0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
"6574",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"142680",1,1,0,1,1,1,0,0,0,1,0,1,0,0,0
"6534",1,1,0,1,1,0,0,0,1,1,1,0,1,0,0
"3293",0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"1622",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"225",0,1,0,0,0,1,1,1,1,0,0,0,1,1,0
"28965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23205",0,0,0,1,0,1,1,1,0,1,0,1,0,0,0
"26061",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113235",1,0,1,0,1,0,1,1,1,1,1,1,0,0,0
"1200",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51056",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9390",0,1,1,1,0,0,0,0,0,1,1,0,0,1,0
"5184",0,0,1,1,1,0,0,0,1,1,1,0,0,1,0
"4891",1,1,0,0,0,1,1,1,1,1,1,1,0,1,1
"30061",1,0,1,0,0,0,1,1,1,0,1,0,0,1,0
"248",1,0,1,1,1,0,0,0,0,1,1,1,0,0,0
"4524",0,1,0,0,1,1,0,0,0,0,1,0,0,1,1
"25796",0,1,0,0,0,1,1,1,1,0,1,1,0,1,0
"28982",0,0,1,0,1,1,1,1,1,1,1,1,0,0,1
"6120",0,0,1,0,1,1,1,0,0,1,0,1,0,0,0
"10864",1,0,1,1,1,0,0,0,0,1,0,1,1,1,0
"9376",0,1,0,1,1,0,0,0,0,1,1,0,1,0,1
"9356",0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
"348932",1,0,1,1,1,0,0,0,0,1,0,1,0,1,0
"120103",0,0,1,0,1,1,1,1,0,1,0,0,0,1,1
"1080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85320",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"222962",0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
"10351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9429",0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
"55867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
"89872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"21",1,1,0,1,1,0,0,0,0,1,1,0,1,0,0
"24",0,1,0,0,1,1,0,0,1,1,0,1,1,0,0
"125206",0,1,0,1,1,0,0,0,0,1,1,0,0,0,0
"200010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6524",1,0,1,1,0,0,0,0,0,1,1,1,0,0,0
"159963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55065",1,0,1,1,1,0,0,0,0,0,0,1,1,1,0
"79581",1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
"3767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6833",0,0,1,1,1,0,0,0,1,0,1,1,1,1,0
"10060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5947",1,0,1,1,1,0,0,1,1,1,0,1,0,0,0
"64220",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5948",1,1,0,1,1,0,0,0,0,1,1,1,0,1,0
"949",0,0,1,0,1,1,1,0,1,1,1,1,0,0,0
"29881",0,0,1,1,1,0,0,0,0,0,1,1,0,1,0
"2350",1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
"3248",1,0,1,0,0,0,1,1,1,0,1,1,1,0,1
"166929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56261",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3658",1,0,1,0,0,1,1,1,1,1,0,1,0,1,1
"203",1,0,1,1,0,0,1,1,1,0,0,0,1,1,1
"122481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"122622",1,0,1,0,0,0,1,1,0,0,0,0,1,1,0
"11212",1,0,1,0,1,0,1,0,0,1,0,0,1,0,1
"383",0,1,0,0,1,1,0,0,0,1,1,0,1,1,0
"1371",1,1,0,0,0,0,1,1,1,0,1,1,0,1,0
"1503",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56474",1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
"2987",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5860",1,1,0,0,0,0,1,1,1,1,1,0,0,0,0
"9453",1,0,0,0,1,0,1,1,1,0,1,0,1,1,0
"2027",0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
"2026",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2023",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80308",1,1,0,0,1,0,0,0,0,1,1,1,0,0,0
"7360",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"26330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2597",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9945",0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
"2673",1,0,1,0,0,1,1,1,1,1,1,1,0,0,1
"2752",1,0,0,1,0,1,0,1,0,1,0,1,0,0,1
"51557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1800",0,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"2762",0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
"2643",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359",1,0,1,1,1,0,1,0,0,1,1,1,0,0,0
"4284",1,0,1,0,1,0,1,0,0,1,1,1,0,1,0
"361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"362",1,0,0,0,1,1,0,1,1,1,1,1,0,0,0
"3145",1,1,0,0,1,0,1,1,1,1,1,0,0,0,0
"586",1,0,1,0,0,0,1,1,1,1,0,1,0,0,0
"3614",0,0,1,1,0,1,0,0,1,1,1,0,0,0,0
"3615",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"682",0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"4351",0,0,1,1,1,0,0,1,0,1,1,1,0,0,1
"441024",1,0,1,0,0,0,1,1,0,1,0,1,0,0,1
"100287639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65220",1,0,1,0,1,1,1,0,1,1,1,1,0,0,1
"389015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6553",1,1,0,0,1,0,0,1,1,1,0,1,1,0,0
"2821",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5230",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5232",0,0,0,1,1,1,0,0,0,1,1,1,0,0,0
"375056",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5236",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"55276",1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
"5373",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5372",1,0,1,1,0,0,1,1,1,1,1,1,1,1,0
"210",1,0,1,0,1,0,0,1,1,1,1,1,1,0,0
"60490",1,0,1,0,1,0,0,1,1,1,1,1,1,0,0
"79717",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58510",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0
"153201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5634",1,0,1,1,0,1,1,1,1,1,1,0,1,0,0
"5631",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"221823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29968",1,1,0,0,1,1,1,1,0,1,1,1,0,0,0
"5723",0,0,1,0,0,1,0,0,1,0,0,1,1,1,1
"55312",1,0,0,0,1,0,1,1,1,1,1,1,0,0,0
"6888",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79896",1,0,1,0,1,1,0,1,0,1,0,1,1,0,0
"84076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7086",1,0,0,0,0,1,0,0,1,1,1,0,1,0,1
"8277",1,0,0,1,0,1,0,1,1,0,0,0,1,1,1
"27010",0,1,1,1,1,0,0,1,1,0,1,0,1,0,0
"7167",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"286016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2582",0,1,0,1,1,0,0,1,0,1,1,1,0,0,0
