"","GSM1621305","GSM1621306","GSM1621307","GSM1621308","GSM1621309","GSM1621310","GSM1621311"
"ENSG00000161055",1,1,1,1,1,1,1
"ENSG00000161057",1,1,1,1,1,1,1
"ENSG00000161082",0,0,0,0,0,0,0
"ENSG00000161091",1,1,0,1,0,0,1
"ENSG00000161133",NA,NA,NA,NA,NA,NA,NA
"ENSG00000161179",0,1,1,1,1,0,0
"ENSG00000161180",0,1,1,0,1,0,0
"ENSG00000161202",1,1,1,1,1,1,1
"ENSG00000161203",1,1,1,1,1,1,1
"ENSG00000161204",1,1,1,1,1,1,1
"ENSG00000161217",0,0,1,1,0,0,0
"ENSG00000161243",1,0,0,1,1,1,1
"ENSG00000161249",0,1,0,0,0,1,0
"ENSG00000161265",1,1,1,1,1,1,1
"ENSG00000161267",1,1,1,1,0,0,1
"ENSG00000161270",0,0,0,0,0,0,0
"ENSG00000161277",0,0,1,1,1,0,0
"ENSG00000161281",1,1,0,0,0,1,0
"ENSG00000161298",1,0,1,1,0,0,0
"ENSG00000161328",1,0,0,1,1,1,1
"ENSG00000161381",1,0,1,0,1,1,1
"ENSG00000161395",1,1,1,1,1,0,1
"ENSG00000161405",1,1,1,1,1,1,1
"ENSG00000161509",0,0,0,1,1,0,1
"ENSG00000161513",1,0,1,1,1,0,0
"ENSG00000161526",1,1,1,1,1,1,1
"ENSG00000161533",0,0,1,1,1,0,1
"ENSG00000161542",1,1,0,0,0,1,1
"ENSG00000161544",0,0,1,1,1,1,1
"ENSG00000161547",1,1,1,1,1,1,1
"ENSG00000161551",0,0,0,1,1,1,0
"ENSG00000161558",1,0,1,0,1,0,0
"ENSG00000161594",0,0,0,0,0,0,0
"ENSG00000161609",0,0,0,0,0,0,0
"ENSG00000161610",0,1,0,1,0,1,1
"ENSG00000161618",0,1,1,0,1,0,1
"ENSG00000161634",0,1,0,1,0,1,1
"ENSG00000161638",0,1,0,1,0,1,1
"ENSG00000161640",0,0,0,0,0,0,0
"ENSG00000161642",1,1,0,0,1,1,0
"ENSG00000161647",0,1,1,1,1,1,0
"ENSG00000161649",0,1,0,0,1,1,0
"ENSG00000161652",0,1,0,0,1,1,0
"ENSG00000161653",1,0,1,0,1,0,0
"ENSG00000161654",0,0,0,0,1,1,1
"ENSG00000161664",0,0,0,1,1,1,0
"ENSG00000161671",0,1,0,1,0,0,1
"ENSG00000161677",0,0,0,0,0,1,1
"ENSG00000161681",1,1,0,0,0,0,1
"ENSG00000161682",0,1,0,0,1,0,0
"ENSG00000161692",0,1,1,0,0,0,1
"ENSG00000161714",0,1,1,0,0,1,1
"ENSG00000161791",1,0,0,1,0,0,0
"ENSG00000161798",0,0,0,0,0,1,1
"ENSG00000161800",1,1,1,1,1,1,1
"ENSG00000161807",NA,NA,NA,NA,NA,NA,NA
"ENSG00000161813",0,0,1,0,0,1,1
"ENSG00000161835",1,1,0,1,1,1,0
"ENSG00000161847",0,0,0,0,0,1,1
"ENSG00000161849",NA,NA,NA,NA,NA,NA,NA
"ENSG00000161850",0,0,0,0,0,0,0
"ENSG00000161860",0,0,1,0,0,0,0
"ENSG00000161888",1,1,1,0,1,0,0
"ENSG00000161896",0,0,0,0,0,0,0
"ENSG00000161904",1,0,0,1,1,0,0
"ENSG00000161905",0,0,0,0,0,0,0
"ENSG00000161911",0,0,1,0,0,1,1
"ENSG00000161914",0,0,1,1,0,0,0
"ENSG00000161920",0,1,1,0,1,0,0
"ENSG00000161921",0,0,0,1,1,1,0
"ENSG00000161929",NA,NA,NA,NA,NA,NA,NA
"ENSG00000161939",1,1,1,1,1,1,1
"ENSG00000161940",0,1,0,1,1,1,1
"ENSG00000161944",1,0,0,1,0,0,0
"ENSG00000161955",0,1,1,1,0,0,0
"ENSG00000161956",1,1,0,1,1,1,1
"ENSG00000161958",0,1,0,1,1,1,0
"ENSG00000161960",1,1,1,1,1,1,1
"ENSG00000161970",NA,NA,NA,NA,NA,NA,NA
"ENSG00000161973",0,1,0,0,0,1,1
"ENSG00000161980",1,1,1,0,0,0,0
"ENSG00000161981",1,1,1,1,1,1,1
"ENSG00000161992",0,1,0,0,0,1,1
"ENSG00000161996",0,0,0,1,1,0,0
"ENSG00000161999",1,1,0,1,1,0,0
"ENSG00000162004",1,0,1,0,1,0,0
"ENSG00000162006",NA,NA,NA,NA,NA,NA,NA
"ENSG00000162009",1,1,1,1,0,0,0
"ENSG00000162032",1,1,1,1,1,1,1
"ENSG00000162039",0,0,0,0,0,0,0
"ENSG00000162040",0,1,0,1,0,0,1
"ENSG00000162062",1,1,1,0,1,0,1
"ENSG00000162063",1,0,1,0,1,0,0
"ENSG00000162065",1,0,1,1,0,0,0
"ENSG00000162066",1,1,1,1,1,1,1
"ENSG00000162068",1,1,1,1,0,1,0
"ENSG00000162069",1,0,0,1,1,0,0
"ENSG00000162073",1,0,1,0,1,0,0
"ENSG00000162076",1,0,1,1,1,0,0
"ENSG00000162078",0,1,1,0,0,0,0
"ENSG00000162086",0,1,1,0,0,1,0
"ENSG00000162104",1,1,0,0,0,1,0
"ENSG00000162105",0,0,0,0,0,0,0
"ENSG00000162129",0,1,0,1,1,0,0
"ENSG00000162139",0,1,1,1,0,0,0
"ENSG00000162144",1,1,1,1,1,1,1
"ENSG00000162148",1,0,0,0,0,0,1
"ENSG00000162174",1,0,1,1,1,0,1
"ENSG00000162188",0,1,0,1,1,1,0
"ENSG00000162191",1,1,1,1,1,1,1
"ENSG00000162194",1,1,1,1,1,1,1
"ENSG00000162222",1,0,0,0,0,1,0
"ENSG00000162227",0,0,1,1,0,1,1
"ENSG00000162231",1,1,1,1,1,1,1
"ENSG00000162236",0,0,0,1,0,1,1
"ENSG00000162241",1,1,1,1,1,1,1
"ENSG00000162244",1,1,1,1,1,1,1
"ENSG00000162267",0,0,0,1,0,0,0
"ENSG00000162298",1,1,1,1,1,1,1
"ENSG00000162300",0,1,0,0,0,1,1
"ENSG00000162302",1,1,1,1,1,1,1
"ENSG00000162337",0,0,0,0,0,0,0
"ENSG00000162341",1,0,1,0,0,1,1
"ENSG00000162344",0,0,0,0,0,0,0
"ENSG00000162365",0,0,0,0,0,0,0
"ENSG00000162366",0,0,1,0,0,0,0
"ENSG00000162367",0,1,1,0,0,1,0
"ENSG00000162368",0,1,0,0,1,0,1
"ENSG00000162373",0,0,0,0,0,0,0
"ENSG00000162374",0,0,0,0,0,0,0
"ENSG00000162377",0,1,0,1,0,1,1
"ENSG00000162378",0,0,0,0,1,1,1
"ENSG00000162383",1,1,0,0,1,0,0
"ENSG00000162384",1,1,1,1,1,1,1
"ENSG00000162385",1,1,1,1,1,1,1
"ENSG00000162390",0,1,0,0,1,0,1
"ENSG00000162391",0,0,0,0,0,0,0
"ENSG00000162396",0,0,1,1,0,0,0
"ENSG00000162398",0,1,1,1,0,0,1
"ENSG00000162399",1,0,0,1,0,1,1
"ENSG00000162402",1,1,0,1,1,1,0
"ENSG00000162407",0,0,0,0,0,0,0
"ENSG00000162408",0,0,1,0,0,1,1
"ENSG00000162409",0,0,0,0,0,0,0
"ENSG00000162413",0,1,0,1,1,1,0
"ENSG00000162415",1,1,1,0,1,0,0
"ENSG00000162419",1,0,1,1,1,0,0
"ENSG00000162426",1,1,0,1,1,0,0
"ENSG00000162430",1,1,1,1,1,1,1
"ENSG00000162433",0,0,1,1,1,0,0
"ENSG00000162434",1,1,1,1,1,1,1
"ENSG00000162437",0,0,0,0,0,0,0
"ENSG00000162438",0,1,0,0,1,1,1
"ENSG00000162441",1,1,1,1,0,0,0
"ENSG00000162444",0,0,1,0,1,1,1
"ENSG00000162456",0,1,1,0,1,0,0
"ENSG00000162458",0,1,0,1,1,1,0
"ENSG00000162460",NA,NA,NA,NA,NA,NA,NA
"ENSG00000162461",0,0,1,1,1,0,0
"ENSG00000162482",0,1,1,1,1,0,0
"ENSG00000162490",0,0,0,0,0,0,0
"ENSG00000162493",0,0,0,0,0,0,0
"ENSG00000162494",0,0,0,0,0,0,0
"ENSG00000162496",1,0,1,0,0,1,1
"ENSG00000162510",0,1,0,0,1,1,1
"ENSG00000162511",1,1,1,1,1,1,1
"ENSG00000162512",1,0,0,1,0,0,1
"ENSG00000162517",1,1,1,1,1,1,1
"ENSG00000162520",0,0,0,0,0,0,0
"ENSG00000162521",1,1,1,1,1,1,1
"ENSG00000162522",0,0,0,1,1,0,1
"ENSG00000162526",0,1,1,0,1,0,0
"ENSG00000162542",0,0,1,1,1,0,1
"ENSG00000162543",0,1,0,1,1,0,1
"ENSG00000162545",0,1,0,0,1,1,1
"ENSG00000162551",0,0,0,0,0,0,0
"ENSG00000162552",1,0,0,0,1,0,0
"ENSG00000162571",0,1,0,0,1,1,0
"ENSG00000162572",0,1,0,0,0,1,0
"ENSG00000162576",0,1,0,0,0,1,0
"ENSG00000162585",0,1,1,1,1,0,1
"ENSG00000162591",1,0,1,1,1,1,0
"ENSG00000162592",1,0,0,0,0,1,1
"ENSG00000162594",0,0,0,0,0,0,0
"ENSG00000162595",0,1,0,0,0,1,1
"ENSG00000162598",0,0,0,0,0,0,0
"ENSG00000162599",0,1,0,0,1,1,1
"ENSG00000162600",1,1,1,1,1,1,1
"ENSG00000162601",0,0,1,0,1,1,0
"ENSG00000162604",1,0,0,0,0,1,0
"ENSG00000162607",1,1,1,1,1,1,1
"ENSG00000162613",1,1,0,1,1,0,0
"ENSG00000162614",0,0,0,0,0,0,0
"ENSG00000162616",0,0,0,1,1,1,1
"ENSG00000162618",0,0,0,0,0,0,0
"ENSG00000162620",0,0,0,0,0,0,0
"ENSG00000162621",NA,NA,NA,NA,NA,NA,NA
"ENSG00000162623",1,1,1,1,1,1,1
"ENSG00000162624",0,0,0,0,0,0,0
"ENSG00000162627",0,0,0,0,0,0,0
"ENSG00000162630",0,0,0,0,0,0,0
"ENSG00000162631",0,0,0,0,0,0,0
"ENSG00000162636",1,1,1,1,1,1,1
"ENSG00000162639",1,1,1,1,1,1,1
"ENSG00000162641",0,0,0,0,0,0,0
"ENSG00000162642",1,0,0,1,1,1,0
"ENSG00000162643",0,0,0,0,0,0,0
"ENSG00000162645",1,1,1,1,1,1,1
"ENSG00000162650",1,0,0,1,0,1,1
"ENSG00000162654",1,1,0,0,0,1,1
"ENSG00000162664",1,0,0,0,0,1,1
"ENSG00000162669",0,0,0,0,0,0,0
"ENSG00000162670",0,0,0,0,0,0,0
"ENSG00000162676",1,0,1,1,0,0,0
"ENSG00000162687",0,0,0,0,0,0,0
"ENSG00000162688",1,1,1,1,1,1,1
"ENSG00000162692",0,0,0,0,0,0,0
"ENSG00000162694",1,0,0,1,1,1,0
"ENSG00000162695",0,0,1,0,1,1,1
"ENSG00000162702",1,1,1,1,1,1,1
"ENSG00000162704",1,0,0,0,0,1,1
"ENSG00000162706",0,1,0,0,0,0,0
"ENSG00000162711",0,0,0,0,0,0,0
"ENSG00000162714",1,1,1,1,1,0,0
"ENSG00000162722",0,0,0,0,0,0,0
"ENSG00000162723",0,1,0,0,0,0,0
"ENSG00000162727",NA,NA,NA,NA,NA,NA,NA
"ENSG00000162728",1,0,0,0,1,1,0
"ENSG00000162729",0,1,1,0,0,0,1
"ENSG00000162733",1,1,0,0,1,1,0
"ENSG00000162734",0,0,1,1,0,1,1
"ENSG00000162735",1,1,1,0,0,0,0
"ENSG00000162736",0,0,0,0,0,1,1
"ENSG00000162738",0,0,0,0,0,0,0
"ENSG00000162739",1,1,1,1,1,1,1
"ENSG00000162745",0,0,0,0,0,0,0
"ENSG00000162746",0,0,0,0,0,0,0
"ENSG00000162747",0,0,0,0,0,0,0
"ENSG00000162753",0,0,0,0,0,0,0
"ENSG00000162755",0,0,0,1,1,0,1
"ENSG00000162757",1,0,1,0,0,0,0
"ENSG00000162761",0,0,0,0,0,0,0
"ENSG00000162763",0,1,0,0,0,1,0
"ENSG00000162769",1,1,0,1,1,1,0
"ENSG00000162771",0,1,1,0,0,0,1
"ENSG00000162772",1,0,0,1,1,1,0
"ENSG00000162775",0,1,0,0,0,1,1
"ENSG00000162777",1,1,1,1,1,1,1
"ENSG00000162779",0,0,0,0,0,0,0
"ENSG00000162782",0,0,0,0,0,0,0
"ENSG00000162783",1,0,0,1,0,1,1
"ENSG00000162804",0,0,0,0,0,0,0
"ENSG00000162813",1,0,1,0,1,0,0
"ENSG00000162814",0,0,0,0,0,0,0
"ENSG00000162817",0,0,0,0,0,0,0
"ENSG00000162819",1,1,0,0,1,0,0
"ENSG00000162825",1,1,1,1,1,1,1
"ENSG00000162836",0,1,1,1,0,0,0
"ENSG00000162843",0,1,0,1,1,1,0
"ENSG00000162849",1,0,0,1,1,0,1
"ENSG00000162851",1,1,1,1,1,1,1
"ENSG00000162852",1,1,1,1,1,1,1
"ENSG00000162869",0,1,0,1,1,1,0
"ENSG00000162873",0,1,0,1,1,1,1
"ENSG00000162877",0,0,1,0,1,1,0
"ENSG00000162878",0,1,0,0,0,1,1
"ENSG00000162881",0,1,0,1,1,0,1
"ENSG00000162882",0,0,0,0,1,0,1
"ENSG00000162885",0,1,0,1,0,1,0
"ENSG00000162889",0,0,0,0,0,1,1
"ENSG00000162891",0,0,0,1,0,0,0
"ENSG00000162892",1,0,1,1,1,0,0
"ENSG00000162894",1,1,1,1,1,1,1
"ENSG00000162896",1,0,1,1,0,1,1
"ENSG00000162897",0,0,0,0,0,0,0
"ENSG00000162909",0,1,1,0,1,0,1
"ENSG00000162910",1,1,1,1,1,0,0
"ENSG00000162923",1,1,1,1,1,1,1
"ENSG00000162924",1,1,1,1,1,1,1
"ENSG00000162927",1,0,0,0,0,1,1
"ENSG00000162928",1,0,1,1,0,0,1
"ENSG00000162929",1,0,1,0,0,1,0
"ENSG00000162931",1,0,0,1,0,1,1
"ENSG00000162944",0,0,0,0,0,0,0
"ENSG00000162946",0,0,0,0,1,1,0
"ENSG00000162949",0,0,0,1,1,1,0
"ENSG00000162951",1,0,0,0,1,1,0
"ENSG00000162959",1,1,1,1,1,1,1
"ENSG00000162961",1,1,1,1,1,1,1
"ENSG00000162971",0,1,0,1,1,1,0
"ENSG00000162972",1,1,1,1,1,1,1
"ENSG00000162975",1,1,1,0,0,0,1
"ENSG00000162976",1,1,0,1,0,0,0
"ENSG00000162980",1,1,0,0,0,1,0
"ENSG00000162981",0,0,0,0,0,0,0
"ENSG00000162989",0,0,0,0,0,0,0
"ENSG00000162992",0,0,0,0,0,0,0
"ENSG00000162994",1,0,0,0,0,1,1
"ENSG00000162998",0,0,0,0,0,0,0
"ENSG00000162999",0,0,0,0,0,0,0
"ENSG00000163001",1,1,1,1,1,1,1
"ENSG00000163002",1,1,1,1,1,1,1
"ENSG00000163006",0,0,1,0,1,0,0
"ENSG00000163012",0,0,0,0,0,0,0
"ENSG00000163013",1,0,1,1,1,0,0
"ENSG00000163017",1,0,1,1,0,0,0
"ENSG00000163026",0,0,1,0,0,0,0
"ENSG00000163029",1,0,1,0,1,0,0
"ENSG00000163032",0,0,0,0,0,0,0
"ENSG00000163040",1,1,0,1,1,0,1
"ENSG00000163041",1,1,1,1,1,1,1
"ENSG00000163046",0,0,0,0,0,0,0
"ENSG00000163050",1,1,1,0,1,0,1
"ENSG00000163053",0,0,1,0,1,0,1
"ENSG00000163060",NA,NA,NA,NA,NA,NA,NA
"ENSG00000163064",0,0,0,0,0,0,0
"ENSG00000163069",1,1,1,0,1,0,0
"ENSG00000163071",0,0,0,0,0,0,0
"ENSG00000163072",0,0,0,0,0,0,0
"ENSG00000163075",0,0,0,0,0,0,0
"ENSG00000163081",0,0,0,0,0,0,0
"ENSG00000163082",1,1,1,1,1,1,1
"ENSG00000163083",1,1,1,1,1,1,1
"ENSG00000163092",0,0,0,0,0,0,0
"ENSG00000163093",0,0,0,0,0,0,0
"ENSG00000163098",NA,NA,NA,NA,NA,NA,NA
"ENSG00000163104",1,1,1,1,1,1,1
"ENSG00000163106",0,0,1,1,0,1,0
"ENSG00000163110",0,0,0,0,0,1,1
"ENSG00000163114",1,0,1,0,0,0,0
"ENSG00000163116",1,1,0,0,0,1,1
"ENSG00000163121",1,1,0,0,0,1,0
"ENSG00000163125",1,1,1,1,1,1,1
"ENSG00000163126",1,1,1,1,0,0,0
"ENSG00000163131",1,1,1,1,1,1,1
"ENSG00000163132",0,0,0,1,0,1,1
"ENSG00000163138",1,0,1,0,1,0,0
"ENSG00000163141",0,1,1,1,0,0,0
"ENSG00000163145",0,0,0,0,0,0,0
"ENSG00000163154",0,0,1,0,0,0,0
"ENSG00000163155",0,1,1,1,0,0,0
"ENSG00000163156",1,1,1,1,1,1,1
"ENSG00000163157",1,1,1,0,0,0,0
"ENSG00000163159",1,1,1,1,1,0,1
"ENSG00000163161",1,1,1,1,1,1,1
"ENSG00000163162",1,1,1,1,1,1,1
"ENSG00000163166",0,1,1,0,0,1,1
"ENSG00000163170",1,1,1,1,1,1,1
"ENSG00000163171",1,0,1,0,0,1,0
"ENSG00000163191",1,1,1,1,1,1,1
"ENSG00000163202",0,1,0,0,1,1,1
"ENSG00000163206",1,1,0,1,0,0,0
"ENSG00000163207",0,0,0,0,0,0,0
"ENSG00000163209",1,1,1,0,0,0,0
"ENSG00000163214",1,0,0,0,1,1,0
"ENSG00000163216",0,1,1,0,0,0,0
"ENSG00000163217",1,0,0,0,0,0,0
"ENSG00000163218",1,0,1,0,0,1,1
"ENSG00000163219",1,1,1,1,1,1,0
"ENSG00000163220",1,1,1,0,0,0,0
"ENSG00000163221",0,0,0,0,0,0,0
"ENSG00000163235",0,1,0,0,0,1,1
"ENSG00000163239",1,0,0,0,1,1,0
"ENSG00000163249",0,1,0,1,1,1,1
"ENSG00000163251",0,0,0,1,1,1,0
"ENSG00000163254",0,1,0,1,1,1,0
"ENSG00000163257",1,1,0,0,0,1,0
"ENSG00000163263",NA,NA,NA,NA,NA,NA,NA
"ENSG00000163273",0,0,0,0,0,0,0
"ENSG00000163281",0,1,1,1,1,0,1
"ENSG00000163283",0,1,1,1,1,0,0
"ENSG00000163285",0,0,0,0,0,0,0
"ENSG00000163286",0,1,1,1,1,0,0
"ENSG00000163288",0,0,0,0,0,0,0
"ENSG00000163291",1,1,0,1,0,1,1
"ENSG00000163293",1,0,0,1,0,1,1
"ENSG00000163295",1,0,1,1,1,0,0
"ENSG00000163297",1,0,1,1,0,1,0
"ENSG00000163312",0,1,1,1,0,0,1
"ENSG00000163319",1,1,1,1,0,0,0
"ENSG00000163320",1,1,1,1,1,1,1
"ENSG00000163322",1,0,1,0,0,0,0
"ENSG00000163328",1,1,1,0,0,1,0
"ENSG00000163331",1,1,1,1,0,0,0
"ENSG00000163344",1,1,1,1,1,1,1
"ENSG00000163346",1,1,1,1,1,1,1
"ENSG00000163347",1,1,0,1,0,0,1
"ENSG00000163348",0,0,0,0,0,1,1
"ENSG00000163349",0,0,0,0,0,1,1
"ENSG00000163352",0,0,0,0,0,1,0
"ENSG00000163354",0,0,0,0,0,0,0
"ENSG00000163357",0,0,0,0,0,0,0
"ENSG00000163359",1,1,1,1,1,1,1
"ENSG00000163362",0,1,1,1,1,0,0
"ENSG00000163374",1,1,1,1,1,1,1
"ENSG00000163376",1,1,0,1,1,1,1
"ENSG00000163377",0,0,0,0,0,0,0
"ENSG00000163378",1,0,1,0,1,1,0
"ENSG00000163380",0,0,0,0,0,0,0
"ENSG00000163382",1,1,1,1,1,1,1
"ENSG00000163389",1,1,1,1,1,1,1
"ENSG00000163393",1,0,1,0,0,0,0
"ENSG00000163394",1,0,1,0,0,1,1
"ENSG00000163395",0,1,1,1,0,0,1
"ENSG00000163399",1,1,1,1,1,1,1
"ENSG00000163406",1,0,0,0,0,0,0
"ENSG00000163412",0,1,1,0,0,0,1
"ENSG00000163421",0,0,0,0,0,0,0
"ENSG00000163424",0,0,0,0,0,0,0
"ENSG00000163428",0,0,0,1,1,1,1
"ENSG00000163430",0,0,0,0,0,0,0
"ENSG00000163431",1,1,1,1,0,0,0
"ENSG00000163435",0,1,1,1,1,0,0
"ENSG00000163440",0,0,0,0,0,0,0
"ENSG00000163444",1,1,1,1,1,1,1
"ENSG00000163449",0,0,1,0,1,0,0
"ENSG00000163453",0,0,1,0,1,0,0
"ENSG00000163462",1,1,0,1,1,1,0
"ENSG00000163463",1,1,1,1,1,1,1
"ENSG00000163464",0,1,0,0,0,0,1
"ENSG00000163466",1,1,1,1,1,1,1
"ENSG00000163467",0,0,0,0,1,0,1
"ENSG00000163468",1,1,1,1,1,1,1
"ENSG00000163472",1,0,1,1,0,0,0
"ENSG00000163479",1,1,1,1,1,1,1
"ENSG00000163481",0,1,0,1,0,1,0
"ENSG00000163482",1,0,0,1,1,0,0
"ENSG00000163485",0,1,0,0,0,1,0
"ENSG00000163491",0,0,0,0,0,0,0
"ENSG00000163492",0,0,0,0,0,0,0
"ENSG00000163497",0,1,0,0,1,1,0
"ENSG00000163499",0,0,0,0,0,0,0
"ENSG00000163501",0,1,0,0,1,0,1
"ENSG00000163507",0,0,0,0,0,0,0
"ENSG00000163508",0,0,0,0,0,0,0
"ENSG00000163510",1,1,1,1,1,1,1
"ENSG00000163512",1,1,0,1,0,0,0
"ENSG00000163513",0,1,1,1,0,1,0
"ENSG00000163515",0,0,0,0,0,0,0
"ENSG00000163516",1,1,1,1,1,0,1
"ENSG00000163517",1,1,0,1,1,0,0
"ENSG00000163518",0,0,0,0,0,0,0
"ENSG00000163519",1,1,1,1,1,1,1
"ENSG00000163520",1,1,0,1,0,1,0
"ENSG00000163521",1,1,1,0,0,0,0
"ENSG00000163527",1,1,1,1,1,1,1
"ENSG00000163528",0,0,1,1,1,0,0
"ENSG00000163530",0,0,0,0,0,0,0
"ENSG00000163531",0,0,0,0,0,0,0
"ENSG00000163534",0,0,0,0,0,0,0
"ENSG00000163535",1,0,1,0,1,0,0
"ENSG00000163536",1,0,1,0,0,0,0
"ENSG00000163539",0,0,0,0,0,1,0
"ENSG00000163541",0,0,0,0,0,1,1
"ENSG00000163545",1,1,1,1,1,1,1
"ENSG00000163554",1,1,1,1,0,1,0
"ENSG00000163558",0,0,0,0,0,1,1
"ENSG00000163563",0,0,0,0,0,0,0
"ENSG00000163564",1,1,1,1,1,1,1
"ENSG00000163565",1,1,1,1,1,1,1
"ENSG00000163568",1,1,1,1,1,1,1
"ENSG00000163576",0,0,0,0,0,0,0
"ENSG00000163577",1,0,0,1,1,0,1
"ENSG00000163581",0,0,0,0,0,0,0
"ENSG00000163584",1,1,1,1,1,1,1
"ENSG00000163586",0,0,0,0,0,0,0
"ENSG00000163590",0,0,0,0,0,0,0
"ENSG00000163596",1,1,1,0,0,0,0
"ENSG00000163599",1,1,1,1,1,1,1
"ENSG00000163600",1,1,1,1,1,1,1
"ENSG00000163602",1,1,1,1,1,1,1
"ENSG00000163605",1,1,1,1,1,1,1
"ENSG00000163606",0,0,0,0,0,0,0
"ENSG00000163607",1,1,1,1,1,1,1
"ENSG00000163608",0,0,0,0,1,1,1
"ENSG00000163611",1,1,1,0,1,0,0
"ENSG00000163617",1,1,1,0,0,0,0
"ENSG00000163618",0,0,0,0,0,1,0
"ENSG00000163623",0,1,0,0,0,0,0
"ENSG00000163624",0,0,0,0,0,0,0
"ENSG00000163625",0,0,0,0,0,0,0
"ENSG00000163626",1,1,1,1,1,0,0
"ENSG00000163629",1,1,1,1,1,1,1
"ENSG00000163630",0,0,0,0,0,0,0
"ENSG00000163631",0,0,0,0,0,0,0
"ENSG00000163632",1,1,0,0,1,1,1
"ENSG00000163633",0,0,0,0,0,0,0
"ENSG00000163634",1,1,1,1,1,1,1
"ENSG00000163635",1,1,1,1,1,1,1
"ENSG00000163636",1,0,0,1,0,1,0
"ENSG00000163637",0,0,0,0,0,0,0
"ENSG00000163638",0,0,0,0,0,0,0
"ENSG00000163644",0,0,1,0,0,1,1
"ENSG00000163645",0,0,0,0,0,0,0
"ENSG00000163646",0,0,0,0,0,0,0
"ENSG00000163655",1,0,1,0,1,0,0
"ENSG00000163659",1,1,1,1,1,1,1
"ENSG00000163660",1,1,1,1,1,1,1
"ENSG00000163661",0,0,0,0,0,0,0
"ENSG00000163666",0,0,0,0,0,0,0
"ENSG00000163673",0,0,0,0,0,0,0
"ENSG00000163681",1,1,0,1,1,0,0
"ENSG00000163682",1,1,1,1,1,1,1
"ENSG00000163683",0,0,0,0,1,1,1
"ENSG00000163684",0,0,0,1,1,1,1
"ENSG00000163686",0,1,0,1,0,0,1
"ENSG00000163687",1,0,1,0,0,0,0
"ENSG00000163689",0,0,0,0,0,0,0
"ENSG00000163694",0,0,0,0,0,0,0
"ENSG00000163697",1,1,1,0,0,1,1
"ENSG00000163701",0,1,0,1,0,0,1
"ENSG00000163702",0,0,1,1,1,0,1
"ENSG00000163703",1,1,0,0,1,0,1
"ENSG00000163704",0,0,1,0,1,0,0
"ENSG00000163705",1,0,0,0,0,1,1
"ENSG00000163710",0,0,0,0,0,0,0
"ENSG00000163714",1,1,1,1,1,1,1
"ENSG00000163719",1,1,1,1,1,1,1
"ENSG00000163728",1,0,0,1,1,1,0
"ENSG00000163734",1,0,1,1,0,1,0
"ENSG00000163735",0,0,0,0,0,0,0
"ENSG00000163736",0,0,0,0,0,0,0
"ENSG00000163737",0,1,1,1,0,1,1
"ENSG00000163738",1,0,0,0,0,0,0
"ENSG00000163739",0,0,0,0,0,0,0
"ENSG00000163743",0,0,0,0,0,1,1
"ENSG00000163746",0,0,0,0,0,0,0
"ENSG00000163749",0,0,0,0,0,0,0
"ENSG00000163751",0,0,0,0,0,0,0
"ENSG00000163754",1,1,1,1,1,1,1
"ENSG00000163755",1,1,0,1,0,1,0
"ENSG00000163762",0,0,0,0,0,0,0
"ENSG00000163781",1,1,1,1,1,1,1
"ENSG00000163785",0,0,0,0,0,1,1
"ENSG00000163788",1,1,1,1,1,1,1
"ENSG00000163792",NA,NA,NA,NA,NA,NA,NA
"ENSG00000163793",0,1,0,0,0,0,0
"ENSG00000163794",1,0,1,1,1,0,0
"ENSG00000163795",0,0,1,1,0,0,0
"ENSG00000163798",1,1,1,1,1,1,1
"ENSG00000163803",1,1,0,0,1,0,0
"ENSG00000163806",0,0,0,0,0,0,0
"ENSG00000163807",1,1,1,1,1,1,1
"ENSG00000163808",1,1,1,0,1,0,0
"ENSG00000163810",0,0,0,0,0,0,0
"ENSG00000163811",1,1,1,1,1,1,1
"ENSG00000163812",1,1,0,1,1,0,0
"ENSG00000163814",0,0,0,0,0,0,0
"ENSG00000163815",1,1,0,0,1,1,0
"ENSG00000163817",0,1,0,0,0,0,0
"ENSG00000163818",1,1,0,0,0,0,0
"ENSG00000163820",1,0,1,1,1,0,0
"ENSG00000163823",0,0,0,0,0,0,0
"ENSG00000163825",0,1,0,1,1,1,0
"ENSG00000163827",0,0,1,0,1,1,0
"ENSG00000163832",0,0,1,0,1,0,0
"ENSG00000163833",0,0,0,0,0,0,0
"ENSG00000163840",1,1,1,1,1,1,1
"ENSG00000163848",0,0,1,1,0,1,1
"ENSG00000163864",0,1,0,1,1,0,0
"ENSG00000163866",1,1,1,1,0,0,1
"ENSG00000163867",1,0,1,0,0,1,1
"ENSG00000163870",1,0,1,1,1,0,0
"ENSG00000163872",1,1,1,1,1,1,1
"ENSG00000163873",0,0,0,0,0,0,0
"ENSG00000163874",1,1,1,1,1,1,1
"ENSG00000163875",1,1,1,1,1,1,1
"ENSG00000163877",0,0,0,1,1,1,1
"ENSG00000163879",0,0,0,0,0,0,0
"ENSG00000163882",1,1,1,1,1,1,1
"ENSG00000163884",0,1,0,1,0,1,0
"ENSG00000163885",0,1,0,0,0,1,1
"ENSG00000163888",0,1,0,1,0,1,0
"ENSG00000163898",0,0,0,0,0,0,0
"ENSG00000163900",1,1,0,1,1,0,1
"ENSG00000163902",0,1,0,1,1,0,0
"ENSG00000163904",0,0,0,1,1,1,1
