"","GSM565276","GSM565277","GSM565278","GSM565279","GSM565280","GSM814482","GSM814483","GSM814484","GSM814485","GSM1070753","GSM1070754","GSM1070757","GSM1070758","GSM1070761","GSM1070762","GSM1215107","GSM1215109","GSM1215111","GSM1215113","GSM2080663","GSM2080664"
"29926",1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
"102724560",0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1
"875",0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22934",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2766",0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"51292",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"57571",0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1
"8833",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5538",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"641371",0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
"11332",0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1
"55825",0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0
"51102",0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
"37",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132158",1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1
"641649",0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1
"23475",0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1
"50484",1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0
"6240",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6241",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3156",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79966",0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0
"10588",1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0
"84890",1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
"80025",1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0
"53354",1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0
"79646",1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
"83594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7263",1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1
"26275",0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0
"29920",1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0
"7389",0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
"1595",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
"130367",1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1
"10478",1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1
"23443",1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0
"64240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284111",1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
"8435",0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0
"3988",0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1
"377677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"767",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"765",1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1
"759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760",0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0
"23632",1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1
"766",0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0
"771",1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1
"768",1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0
"762",0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1
"10057",0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0
"6556",0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0
"6568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7779",1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1
"54020",1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1
"215",0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1
"5825",0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0
"641372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9045",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4017",0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0
"84105",1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0
"25830",0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1
"84569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4025",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"54995",0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0
"93492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1267",1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1
"10249",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1573",1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0
"1580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1549",0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
"57834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29785",0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1
"1215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93979",0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"57094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1358",0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
"7177",1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1
"64499",1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1
"23430",0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1
"1636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9331",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5315",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1666",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"874",0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1
"10901",1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1
"126410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2053",0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0
"8897",0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1
"8898",1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
"9152",0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
"9497",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0
"115584",0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1
"6575",1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1
"6574",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"142680",0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0
"6534",1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0
"3293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1622",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"225",0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0
"28965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26061",1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0
"54716",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"6564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113235",0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1
"1200",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51056",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9390",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
"5184",0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
"4891",1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
"30061",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
"248",0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1
"4524",1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0
"25796",1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1
"28982",1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0
"6120",0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0
"10864",0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0
"9376",1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1
"9356",1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0
"348932",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
"120103",1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0
"1080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222962",1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1
"10351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9429",0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1
"55867",1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1
"364",0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0
"89872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360",1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
"21",0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0
"24",1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1
"125206",1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
"200010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6524",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1
"159963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55065",0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1
"79581",1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1
"3767",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6833",0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0
"10060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5947",0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
"64220",1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0
"5950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"949",1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1
"29881",1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
"2350",1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1
"3248",0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1
"166929",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"56261",1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0
"3658",0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1
"203",1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0
"122481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"122622",1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
"11212",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1371",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"1503",1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
"56474",0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
"2987",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5860",1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1
"9453",0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1
"2027",1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0
"2026",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"2023",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80308",1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
"7360",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2597",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9945",0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
"2673",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2752",0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
"51557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1800",1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1
"2762",1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1
"2643",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359",0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
"4284",0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0
"361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358",0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1
"362",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1
"3145",0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
"586",0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0
"3614",0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0
"3615",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"682",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4351",0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1
"441024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100287639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65220",0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1
"389015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6553",0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0
"2821",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5230",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"375056",1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1
"5236",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55276",1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"5373",1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0
"5372",0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0
"210",0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0
"60490",0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0
"79717",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58510",0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1
"153201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5634",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5631",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"221823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29968",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5723",1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1
"55312",1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1
"6888",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79896",0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1
"84076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7086",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8277",1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1
"27010",0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0
"7167",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"286016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2582",0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1
"6675",1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
"91373",0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1
"7390",1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0
"8170",1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0
"6563",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"374569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100507855",1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
"55191",1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0
"132",0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1
"97",0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0
"98",1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1
"112611",1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0
"51005",0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
"471",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"435",0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0
"171425",0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0
"10007",1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1
"132789",0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1
"2584",0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1
"2585",0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1
"2592",0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0
"5471",0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0
"84264",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
"3034",1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0
"144193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2739",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3613",0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
"3612",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8776",0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"2978",1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0
"4953",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5214",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5213",0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0
"6569",0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1
"10050",1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1
"10568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"10246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5198",1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
"113675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7298",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"131669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5973",1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1
"1635",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"286297",0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"10560",1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
"191",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10768",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"25874",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"51660",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
"57198",0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1
"5205",1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1
"23250",0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1
"286410",0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
"5243",0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0
"55856",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"26027",0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0
"10058",0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0
"51458",1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0
"948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10928",1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1
"1728",0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1
"2946",0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0
"125981",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
