"","GSM1209577","GSM1209578","GSM1209579","GSM1209580","GSM2257343","GSM2257344","GSM2460435","GSM2460439","GSM2460443","GSM2460447","GSM2460451","GSM2460455","GSM2607426","GSM2607427","GSM2607428","GSM2607429","GSM2607430","GSM2607431"
"57665",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"195814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145226",1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
"50700",1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1
"8228",1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1
"113278",1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1
"54981",0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0
"6482",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6484",1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1
"6483",1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1
"10090",1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
"9653",0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1
"3423",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"222537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9957",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"9951",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"9956",0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1
"9955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9953",1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0
"55501",0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1
"113189",1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0
"50515",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"166012",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0
"23563",1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1
"4166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10164",1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1
"9435",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"8534",0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1
"9469",1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0
"56548",0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1
"266722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9394",1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1
"90161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2799",0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1
"10157",0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
"118881",1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0
"3176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1757",1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1
"81537",0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1
"6652",0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0
"6342",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9056",1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0
"55304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9517",0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0
"10558",1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
"2098",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8879",1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
"8869",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56848",0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
"8877",0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1
"130752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339221",1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1
"55627",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55512",1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1
"6609",0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1
"6610",1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1
"259230",0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1
"116369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284129",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26266",1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0
"6646",0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0
"6649",1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0
"6648",0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0
"6647",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6697",0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1
"6723",1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"6611",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6713",1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1
"2222",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6715",0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1
"6716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6487",0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
"10402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10610",1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
"81849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30815",0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
"6489",0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0
"29906",1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1
"412",1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0
"6391",0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1
"6390",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"6392",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6389",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6821",1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
"6533",0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1
"5092",1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1
"23530",0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1
"79178",1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1
"6567",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1890",0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0
"55217",0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1
"7296",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"11181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80162",0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0
"7166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6916",1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
"7054",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"7306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10020",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"29880",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7355",0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1
"7358",1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0
"23169",0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1
"80146",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"84912",0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0
"3906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7357",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0
"11046",0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"54576",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54575",0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1
"54657",0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1
"54659",0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1
"54658",0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1
"54577",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54600",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54579",0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1
"54578",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54490",1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1
"7367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10720",1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1
"7363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54963",1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
"7498",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64132",0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1
"64131",0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1
"51181",1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"64077",1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1
"5464",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10724",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2495",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2512",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1727",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51706",0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0
"51700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10587",0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
"80347",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"84618",1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1
"22978",0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
"51251",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100526794",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"353",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3251",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"56954",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5313",0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1
"728441",1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0
"124975",1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1
"91227",1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0
"102724197",1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0
"92086",1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0
"2686",0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0
"5211",0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1
"1491",0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1
"2819",1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
"29925",0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0
"29926",1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0
"102724560",1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0
"875",1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22934",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2766",1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0
"51292",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57571",1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1
"8833",0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1
"5538",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"641371",1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1
"11332",0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0
"55825",1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0
"51102",1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1
"37",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132158",1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1
"641649",0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
"23475",0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0
"50484",0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1
"6240",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6241",1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0
"3156",1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1
"79966",1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1
"10588",0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0
"84890",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80025",0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
"53354",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"79646",0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1
"83594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7263",1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0
"26275",0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0
"29920",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"7389",0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
"1595",0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1
"130367",1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0
"10478",1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0
"23443",0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0
"64240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8435",1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0
"3988",0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
"377677",0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1
"767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"765",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760",1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0
"23632",1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0
"766",1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1
"771",1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0
"768",1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1
"762",0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1
"10057",0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0
"6556",0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1
"6568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7779",1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1
"54020",1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0
"215",1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0
"5825",1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
"641372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9045",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4017",0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1
"84105",0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0
"25830",0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1
"84569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4025",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54995",1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1
"93492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267",1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
"10249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1573",0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0
"1580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1555",0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0
"1549",1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1
"57834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29785",0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1
"1215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93979",1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"57094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1358",1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1
"7177",1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0
"64499",1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0
"23430",1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1
"1636",0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1
"9365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5315",0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0
"1666",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"874",1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1
"10901",1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0
"126410",1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0
"2053",1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0
"8897",0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1
"8898",1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1
"9152",0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"9497",0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1
"115584",1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1
"6575",1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1
"6574",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"142680",1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1
"6534",1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"3293",1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0
"1622",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"225",0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1
"28965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23205",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"26061",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113235",1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0
"1200",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51056",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9390",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"5184",1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1
"4891",0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0
"30061",0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
"248",0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1
"4524",1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1
"25796",0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0
"28982",0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0
"6120",0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1
"10864",1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0
"9376",1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0
"9356",0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1
"348932",1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
"120103",0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1
"1080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222962",0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0
"10351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9429",1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1
"55867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0
"89872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360",1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0
"21",0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
"24",1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1
"125206",1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1
"200010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6524",1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1
"159963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55065",1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1
"79581",1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
"3767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6833",0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1
"10060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5947",1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1
"64220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5950",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5948",1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1
"949",1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0
"29881",0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0
"2350",1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
"3248",1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1
"166929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56261",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3658",0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0
"203",0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0
"122481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"122622",0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0
"11212",1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1
"383",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1371",0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
"1503",1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1
"56474",0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0
"2987",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
