"","GSM662182","GSM662183","GSM662190","GSM662212","GSM662213","GSM662214","GSM662215","GSM662216","GSM662217","GSM662218","GSM2086285","GSM2086286","GSM2086287","GSM2086288","GSM2086289","GSM2086290"
"54577",1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0
"54600",1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
"54579",1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
"54578",1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0
"7364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54490",1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
"7367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10720",1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
"7363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54963",0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
"7498",0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1
"9942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64132",1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1
"64131",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"51181",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64077",0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1
"5464",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10724",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2495",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1356",0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1
"2512",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1727",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51706",0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0
"51700",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10587",0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0
"80347",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84618",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"22978",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51251",0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
"93034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100526794",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"353",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3251",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56954",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5313",0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0
"728441",0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0
"124975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91227",0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0
"102724197",0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0
"92086",1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0
"2686",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5211",0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0
"1491",0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
"2819",1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
"29925",0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0
"29926",0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0
"102724560",1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
"875",1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22934",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2766",1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
"51292",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57571",1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"8833",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5538",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"641371",0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1
"11332",1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0
"55825",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51102",0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0
"37",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132158",1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1
"641649",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"23475",1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0
"50484",0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
"6240",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6241",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3156",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79966",1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0
"10588",0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"84890",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80025",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53354",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"79646",1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"83594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7263",0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1
"26275",0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1
"29920",1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1
"7389",0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1
"1595",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"130367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10478",0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0
"23443",1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0
"64240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64241",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"284111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8435",1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1
"3988",1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0
"377677",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"765",1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1
"759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760",0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0
"23632",0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1
"766",1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0
"771",0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0
"768",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
"762",1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1
"10057",0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
"6556",1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0
"6568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7779",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54020",0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1
"215",0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
"5825",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"641372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9045",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4017",0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
"84105",0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
"25830",1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0
"84569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4025",0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0
"54995",0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"93492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10249",1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0
"1573",1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0
"1580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1555",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
"1549",0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0
"57834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29785",0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1
"1215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1358",0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0
"7177",1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"64499",1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"23430",1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1
"1636",1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1
"9365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9331",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7368",0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
"5315",1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1
"1666",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"874",0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1
"10901",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"126410",1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
"2053",0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0
"8897",1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1
"8898",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9152",0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1
"9497",1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1
"115584",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6575",1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0
"6574",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"142680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6534",1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0
"3293",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1622",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"225",1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1
"28965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23205",0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
"26061",0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"54716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113235",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1200",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51056",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9390",0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1
"5184",0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
"4891",0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
"30061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0
"4524",0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0
"25796",1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1
"28982",0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"6120",1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0
"10864",0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"9376",1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0
"9356",1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
"348932",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"120103",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222962",0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
"10351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9429",0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
"55867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0
"89872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360",1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
"21",0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0
"24",1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
"125206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6524",1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0
"159963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55065",1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0
"79581",1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
"3767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6833",0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
"10060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5947",1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0
"64220",0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0
"5950",1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1
"5948",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"949",1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
"29881",0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1
"2350",1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0
"3248",1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
"166929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56261",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3658",1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0
"203",1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1
"122481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"122622",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11212",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"383",1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
"1371",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1503",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56474",1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1
"2987",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5860",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9453",0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1
"2027",0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1
"2026",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2023",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80308",1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"7360",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2597",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9945",0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
"2673",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2752",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1800",1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
"2762",0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0
"2643",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359",1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1
"4284",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358",0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
"362",1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0
"3145",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"586",0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0
"3614",0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1
"3615",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"682",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4351",1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1
"441024",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"100287639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65220",0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0
"389015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6553",1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
"2821",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5230",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5232",0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
"375056",1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"5236",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55276",0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1
"5373",1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0
"5372",0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"210",0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1
"60490",0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0
"79717",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58510",0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
"153201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5634",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5631",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"221823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29968",0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0
"5723",0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0
"55312",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6888",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79896",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"84076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7086",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8277",0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1
"27010",1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0
"7167",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"286016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2582",0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
"6675",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91373",0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1
"7390",1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1
"8170",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6563",1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0
"374569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100507855",0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0
"55191",1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0
"132",0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1
"97",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98",0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
"112611",0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1
"51005",1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0
"471",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"435",0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0
"171425",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10007",0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"132789",1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1
"2584",0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0
"2585",1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0
"2592",0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1
"5471",1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"84264",1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"3034",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"144193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2739",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3613",0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
"3612",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8776",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"2978",1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0
"4953",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5214",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5213",0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
"6569",1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0
"10050",1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1
"10568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5198",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"113675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7298",0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0
"131669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5973",1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1
"1635",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"286297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10560",0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0
"191",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10768",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"25874",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51660",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57198",1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0
"5205",1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1
"23250",1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0
"286410",1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
"5243",0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0
"55856",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7350",1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
"26027",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"10058",0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1
"51458",1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1
"948",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10928",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1728",0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0
"2946",1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1
"125981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55331",0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1
"340485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2760",0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1
"5660",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57704",0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1
"4759",1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
"10825",1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0
"7903",1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0
"5407",0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1
"119548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221955",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57104",0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1
"3991",0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
"747",1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1
"8513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2170",0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1
"2171",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2172",0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
"646480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169",1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
"6296",0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0
"341392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54988",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"123876",1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0
"348158",1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0
"344967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
