"","GSM662182","GSM662183","GSM662190","GSM662212","GSM662213","GSM662214","GSM662215","GSM662216","GSM662217","GSM662218","GSM2086285","GSM2086286","GSM2086287","GSM2086288","GSM2086289","GSM2086290"
"113278",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"10351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54981",0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1
"7364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9429",0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
"7367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54490",1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
"364",0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0
"7366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6482",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"360",1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
"6484",0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0
"7363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6483",1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
"21",0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0
"10720",1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
"24",1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
"54963",0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
"10057",0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
"125206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7498",0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1
"10090",1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"200010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9653",0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1
"9942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6524",1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0
"159963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64131",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"55065",1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0
"64132",1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1
"3423",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79581",1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
"10060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51181",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6833",0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
"9951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64077",0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1
"3767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5464",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64220",0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0
"10724",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5950",1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1
"1356",0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1
"2495",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9956",1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1
"5947",1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0
"9955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2512",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5948",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"29881",0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1
"1727",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9953",1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1
"64711",1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"949",1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
"2350",1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0
"55501",0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1
"51706",0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0
"3248",1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
"51700",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"166929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10587",0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0
"166012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113189",1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
"56261",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"50515",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80347",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3658",1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0
"93034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84618",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"411",0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0
"203",1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1
"22978",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"122481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100526794",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"159",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51251",0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
"23563",0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0
"122622",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11212",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3251",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"383",1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
"9435",0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1
"1371",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56954",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1503",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9469",0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0
"56474",1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1
"8534",1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
"1491",0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
"5313",0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0
"92086",1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0
"2987",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56548",1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0
"5860",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9394",1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1
"728441",0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0
"124975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9453",0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1
"2686",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"2023",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2027",0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1
"90161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91227",0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0
"2026",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"102724197",0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0
"266722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2799",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"80308",1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"10157",1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
"118881",1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
"5211",0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0
"7360",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2819",1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
"3176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1757",1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0
"81537",1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0
"2597",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29926",0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0
"2673",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9945",0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
"6652",0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0
"29925",0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0
"51557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"875",1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
"6342",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2752",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"102724560",1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
"1800",1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9056",1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
"2762",0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0
"10558",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2643",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22934",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51292",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"766",1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0
"9517",1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0
"2098",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8879",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2766",1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
"771",0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0
"4284",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"57571",1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"8869",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"362",1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0
"358",0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
"8833",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"641371",0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1
"361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5538",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56848",0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0
"359",1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1
"8877",0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0
"3145",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9374",0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1
"11332",1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0
"586",0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0
"55825",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"130752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51102",0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0
"3615",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3614",0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1
"37",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55512",0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1
"55627",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"132158",1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1
"339221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6609",0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1
"641649",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"4351",1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1
"23475",1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0
"6610",0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
"100287639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259230",0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0
"93100",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"441024",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"50484",0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
"65220",0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0
"6241",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"116369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6240",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6553",1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
"3156",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"284129",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
"2821",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5230",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79966",1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0
"5232",0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
"375056",1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"10588",0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"5236",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26266",0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1
"84890",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55276",0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1
"6646",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5372",0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"6649",1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1
"55229",0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1
"5373",1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0
"79646",1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"80025",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53354",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"6648",1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
"6647",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6697",1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0
"6611",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7263",0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1
"26275",0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1
"6723",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6713",1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0
"2222",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"210",0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1
"29920",1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1
"6715",0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0
"60490",0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0
"6716",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"79717",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"15",1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0
"7389",0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1
"58510",0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
"1595",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"130367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6532",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"153201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10478",0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0
"221823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23443",1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0
"5634",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5631",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29968",0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0
"64241",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"284111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8781",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8435",1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1
"5723",0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0
"3988",1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0
"55312",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6888",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79896",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8277",0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1
"768",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
"84076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"762",1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1
"765",1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1
"7086",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27010",1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0
"286016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10610",0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1
"23632",0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1
"7167",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"760",0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0
"256435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2582",0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
"30815",0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
"81849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91373",0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1
"377677",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"31",1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0
"6675",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6556",1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0
"7390",1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1
"6563",1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0
"8170",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7779",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54020",0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1
"100507855",0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0
"285440",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"55191",1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0
"132",0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1
"97",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98",0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1
"112611",0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1
"51005",1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0
"471",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"435",0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0
"171425",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"132789",1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1
"10007",0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"2585",1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0
"2584",0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0
"2592",0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1
"5471",1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"84264",1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"3034",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"144193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2739",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8776",1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
"3612",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3613",0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
"2978",1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0
"4953",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5213",0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
"5214",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10050",1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1
"10786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6569",1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0
"10568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5198",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"113675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7298",0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0
"215",0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
"5825",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"641372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9045",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4017",0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
"84105",0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
"25830",1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0
"84569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4025",0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0
"54995",0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"93492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10249",1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0
"1549",0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0
"1580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1573",1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0
"29785",0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1
"199974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1555",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
"260293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1358",0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0
"93979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23430",1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1
"7384",1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"7388",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7386",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29796",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7385",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1537",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9016",1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1
"7352",1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1
"7351",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4726",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4729",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4541",1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1
"4719",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4713",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4718",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126328",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"4539",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4731",1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"4694",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4705",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4704",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4695",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4696",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4707",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4711",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4712",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
