"","GSM2722357","GSM2722361","GSM2722365","GSM2722369","GSM2722373","GSM2722377","GSM2859422","GSM2859450","GSM2859479","GSM2859514","GSM3355220","GSM3355221","GSM3355222","GSM3355223","GSM3355224"
"122622",0,1,1,1,0,1,0,0,0,1,1,0,1,0,0
"10164",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"353",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11212",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3251",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"383",0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
"9435",0,0,1,1,0,0,1,0,0,1,0,1,1,0,1
"1371",0,0,1,0,1,1,1,0,0,1,0,1,0,1,1
"4166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56954",1,1,0,0,1,1,0,1,0,0,1,1,1,1,0
"1503",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"9469",1,1,0,0,1,1,1,1,1,1,0,1,0,0,1
"56474",0,0,1,1,0,0,1,0,1,1,0,0,0,1,1
"8534",1,0,0,0,0,1,1,1,1,1,0,1,0,0,1
"1491",0,0,1,1,0,1,1,1,1,0,0,1,1,0,1
"5313",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"92086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2987",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56548",0,0,0,0,1,1,1,0,1,0,0,0,1,0,1
"5860",1,1,1,0,1,0,1,0,0,1,1,1,0,1,0
"9394",1,1,0,0,0,1,0,1,1,0,1,1,0,0,1
"728441",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9453",0,0,1,1,1,0,1,1,0,1,0,1,1,1,0
"2686",0,1,1,1,0,0,0,1,0,1,1,1,1,1,1
"2023",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2027",0,1,0,1,0,1,0,0,1,1,1,1,1,0,0
"90161",1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
"91227",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"2026",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"102724197",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2799",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80308",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10157",0,0,1,1,0,0,0,1,1,0,0,0,1,0,1
"118881",0,1,1,0,1,1,1,0,1,0,1,1,0,0,0
"5211",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7360",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2819",1,1,0,1,0,1,1,0,0,0,1,1,0,1,0
"3176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1757",0,0,1,1,0,0,1,0,1,1,1,1,0,0,0
"81537",0,0,1,1,1,0,1,0,1,0,0,0,0,1,1
"2597",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29926",0,1,1,0,1,1,1,0,1,1,1,1,1,0,0
"2673",1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
"9945",0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
"6652",1,0,1,0,1,1,0,0,1,0,1,1,0,0,0
"29925",1,1,1,0,1,1,1,0,0,0,1,1,1,0,0
"51557",1,0,0,1,0,1,1,0,0,1,1,1,1,0,1
"875",0,1,1,0,1,1,1,0,1,0,1,1,1,0,1
"6342",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2752",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"102724560",1,0,1,0,0,0,1,0,1,0,0,1,1,0,1
"1800",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9056",0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
"2762",1,1,1,0,1,0,1,0,1,1,0,1,1,0,0
"10558",1,0,1,0,1,1,0,0,1,1,0,1,1,1,1
"2643",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22934",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"761",0,0,0,1,1,1,0,0,1,0,0,1,1,0,1
"51292",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55304",0,0,1,1,0,0,0,1,1,0,0,1,0,1,0
"766",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9517",1,0,1,1,1,0,0,1,1,1,0,1,0,0,1
"2098",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8879",1,1,0,0,1,1,0,0,1,1,1,0,0,0,1
"2766",1,0,1,1,0,1,0,1,0,1,1,0,1,1,0
"771",1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
"4284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57571",0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
"8869",0,0,1,1,0,0,1,0,0,1,0,0,1,1,1
"362",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"358",0,1,1,1,0,0,1,1,0,0,1,0,1,0,1
"8833",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"641371",0,1,0,0,1,0,0,0,1,1,1,1,0,1,0
"361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5538",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56848",0,1,0,0,1,1,1,1,0,0,1,1,0,0,1
"359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8877",1,1,0,0,1,1,0,0,1,0,1,1,1,0,0
"3145",1,1,1,0,1,1,1,0,0,0,1,1,0,0,0
"9374",1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
"11332",1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
"586",1,0,1,0,1,0,0,0,1,1,0,0,0,1,1
"55825",0,0,1,1,0,0,1,0,0,1,1,1,1,0,0
"130752",0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"51102",0,1,0,0,1,1,0,0,1,1,1,1,1,0,0
"3615",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3614",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"37",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55512",1,0,1,0,0,0,1,0,0,1,1,1,0,0,0
"55627",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"132158",0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
"339221",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"6609",0,1,1,1,0,0,0,1,0,1,1,1,1,0,0
"641649",0,0,1,1,0,0,1,0,0,0,1,1,1,0,0
"4351",1,0,0,1,0,0,0,1,0,1,0,1,1,0,0
"23475",1,0,1,1,0,0,0,0,0,1,1,1,1,1,0
"6610",1,1,1,0,1,0,1,0,1,0,1,1,0,0,0
"100287639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259230",0,0,1,0,1,1,0,1,0,1,0,0,0,1,1
"93100",0,1,0,1,0,1,1,1,1,0,1,1,0,0,0
"441024",1,0,1,0,1,0,0,1,0,0,0,0,0,1,1
"50484",0,0,1,0,1,1,0,1,1,0,0,0,0,1,1
"65220",1,1,1,0,1,1,1,0,1,0,1,1,0,0,1
"6241",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"116369",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"115111",0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
"389015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6240",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6553",0,0,0,1,1,0,1,0,0,1,1,1,0,0,0
"3156",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"284129",0,1,0,1,0,1,0,1,1,0,1,1,0,0,0
"2821",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5230",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79966",1,0,0,0,1,0,1,0,0,1,0,1,0,1,1
"5232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375056",0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"10588",0,1,1,1,1,0,1,1,0,1,0,0,0,1,1
"5236",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26266",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"84890",0,0,1,0,1,1,1,1,0,1,0,0,0,1,1
"55276",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6646",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5372",0,1,0,1,0,1,1,0,0,1,1,1,1,0,0
"6649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55229",0,1,1,1,0,0,1,1,0,1,1,1,1,0,0
"5373",1,1,0,0,1,1,1,0,1,0,0,1,0,0,1
"79646",1,0,1,1,1,0,0,0,1,0,0,0,0,1,1
"80025",0,1,0,1,1,0,1,0,1,1,0,1,1,1,0
"53354",1,0,1,1,1,0,0,1,1,0,1,0,0,0,1
"6648",1,0,1,0,1,0,1,1,1,0,0,0,0,1,1
"6647",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6697",1,1,0,0,1,1,0,1,0,0,1,1,1,0,0
"6611",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83594",1,1,0,1,1,1,0,1,0,1,0,0,0,1,1
"7263",1,1,0,0,1,0,1,0,1,0,1,1,0,0,1
"26275",1,0,0,0,1,0,1,0,1,1,0,0,0,1,1
"6723",1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
"6713",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2222",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"210",0,0,0,1,0,1,0,0,1,0,1,1,0,1,0
"29920",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6715",1,0,1,0,1,0,0,1,0,1,0,0,0,1,1
"60490",1,1,0,0,1,1,1,0,1,1,1,1,0,0,1
"6716",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"79717",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"15",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"7389",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1595",0,0,1,0,1,1,0,0,0,1,1,1,0,0,1
"130367",1,0,1,1,0,0,0,0,1,0,1,1,0,0,1
"6532",0,0,0,0,1,1,0,1,0,0,1,0,1,1,0
"153201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10478",1,0,1,0,1,1,1,0,1,1,1,1,1,1,0
"221823",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"23443",1,0,1,1,1,0,0,1,1,0,0,0,0,1,1
"5634",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64240",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6487",0,1,1,1,1,0,1,0,0,1,0,1,0,0,1
"5631",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29968",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8781",1,0,1,1,0,0,1,1,1,0,1,0,1,0,1
"8435",0,0,0,1,0,0,0,1,0,1,1,1,0,0,0
"5723",1,1,1,0,0,1,1,0,1,0,1,0,1,0,1
"3988",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55312",1,0,1,0,1,0,0,1,1,1,0,0,0,1,1
"6888",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79896",1,0,1,1,0,1,0,1,1,0,0,1,0,0,1
"8277",0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
"768",1,0,0,1,0,0,1,1,1,1,1,1,1,0,0
"84076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"765",0,1,1,0,1,0,0,1,1,0,1,0,1,0,0
"7086",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10402",0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
"27010",0,0,1,1,1,1,0,0,1,1,0,1,1,1,1
"286016",1,1,0,1,0,1,0,0,0,1,1,1,0,0,1
"10610",1,1,1,1,1,1,0,1,1,0,0,0,1,0,1
"23632",1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"7167",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"760",1,1,0,0,0,1,1,1,0,1,0,0,1,1,0
"256435",1,0,1,1,1,0,0,0,0,1,0,1,0,0,1
"2582",1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
"30815",1,0,1,0,0,1,1,1,0,0,0,1,0,0,1
"81849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"767",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"759",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"91373",0,1,1,1,0,0,1,0,1,0,1,1,1,0,0
"377677",0,0,0,0,1,1,0,0,1,1,0,0,0,1,1
"31",1,0,1,0,1,0,0,0,1,1,1,1,0,0,1
"6675",1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
"6556",0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
"7390",1,1,0,0,0,1,1,0,0,0,1,1,0,1,0
"6563",1,0,1,0,0,0,0,1,1,1,0,0,1,1,0
"8170",1,1,0,0,0,1,0,1,0,0,1,1,1,0,0
"6568",0,0,0,1,0,0,1,1,0,0,1,1,1,1,1
"374569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7779",1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"54020",0,1,1,1,0,0,1,1,1,0,1,1,0,0,0
"100507855",1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"285440",0,0,1,1,0,1,0,0,1,0,0,1,0,0,1
"55191",0,0,0,1,0,0,1,1,0,0,1,1,0,0,0
"132",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"97",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"98",0,1,1,1,0,1,0,0,1,1,0,0,1,0,0
"112611",0,0,1,1,0,0,1,0,1,0,0,0,1,1,1
"51005",0,1,1,1,0,0,0,0,1,1,1,1,0,0,0
"471",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"435",1,1,1,0,0,0,0,0,0,1,0,1,0,0,1
"171425",0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
"132789",1,0,1,0,1,0,0,1,1,0,0,0,0,1,1
"10007",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2585",0,1,1,1,1,0,1,1,1,0,1,0,1,0,1
"2584",0,0,1,1,0,1,1,1,0,1,1,1,0,0,0
"2592",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"5471",1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
"84264",0,1,0,0,0,0,1,0,0,1,1,1,0,0,0
"3034",1,0,1,0,1,1,1,1,0,0,0,1,0,1,1
"144193",1,0,1,1,0,0,0,1,1,0,1,1,0,1,0
"2739",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8776",1,0,1,1,1,1,0,1,1,1,1,1,0,1,1
"3612",1,0,1,1,1,0,0,1,1,1,0,1,0,1,1
"3613",0,1,1,0,0,1,0,0,0,1,1,1,0,0,0
"2978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4953",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5213",1,0,1,0,1,0,1,0,0,0,1,1,0,0,1
"5214",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10786",0,0,1,0,1,0,1,1,0,0,1,1,0,0,0
"10246",1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
"6569",0,1,1,1,0,0,0,0,1,1,1,1,0,0,0
"10568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5198",1,1,1,0,1,1,1,0,1,1,1,1,0,0,1
"113675",0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"7298",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"215",0,1,1,1,0,0,1,0,0,0,1,1,0,0,0
"5825",1,0,1,0,1,0,0,0,1,1,0,0,0,1,1
"641372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9045",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4017",0,1,1,0,0,1,0,1,0,1,1,1,0,1,1
"84105",1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
"25830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54995",1,0,0,1,0,1,1,0,1,0,0,0,1,0,0
"93492",1,0,1,1,0,0,0,1,0,0,0,1,1,0,1
"1267",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1580",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"1573",0,0,1,1,1,0,1,0,1,0,1,1,1,1,0
"29785",0,0,0,1,0,1,1,1,1,1,0,1,1,1,0
"199974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1215",1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
"57094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1358",0,0,1,1,0,1,1,1,1,1,1,1,0,0,0
"93979",1,0,1,0,0,0,0,0,1,1,0,1,1,0,0
"23430",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7384",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7388",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7386",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29796",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7385",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1537",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9481",1,0,0,1,0,0,0,1,1,0,1,1,0,0,1
"9016",0,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"7352",0,0,1,1,0,1,0,1,0,1,1,1,1,0,0
"7351",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4726",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4729",1,0,1,1,1,0,0,1,1,0,0,1,1,0,1
"4541",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4719",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"4713",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4718",1,0,1,0,1,0,1,1,0,0,0,0,0,1,1
"7991",1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
"126328",1,1,0,0,1,1,0,1,0,1,1,1,0,0,0
"4539",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4731",1,1,0,0,1,1,1,0,0,1,1,1,1,0,0
"4694",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4705",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4704",0,1,1,0,1,1,0,1,1,0,1,0,1,0,0
"4695",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4696",0,1,1,0,0,1,0,0,0,1,1,1,1,0,0
"4707",0,0,1,1,1,0,0,1,1,1,1,1,1,0,0
"4711",1,0,1,1,1,0,1,1,0,1,0,0,1,1,1
"4712",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4702",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4537",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4710",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4700",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4538",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4708",1,1,0,0,1,1,0,0,0,1,1,1,1,0,0
"4709",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4715",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4535",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"131669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79644",1,0,1,1,0,0,0,1,1,0,1,0,0,1,0
"5973",0,1,1,1,0,0,0,1,0,1,1,1,0,0,0
"4698",1,0,1,1,1,0,1,0,0,1,0,0,0,1,1
"55967",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1646",0,1,0,0,0,1,0,1,0,0,1,1,1,0,0
"4701",1,0,1,0,0,1,1,0,0,1,0,0,0,1,1
"4540",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1635",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"158160",0,0,1,1,0,0,1,1,1,0,0,1,1,1,0
"286297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10560",1,0,1,0,1,0,0,1,1,0,0,1,0,1,1
"4717",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"374291",0,1,1,0,1,1,1,1,0,0,1,1,0,0,0
"8630",0,1,0,1,0,0,0,0,1,1,0,0,0,1,1
"4724",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4723",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"191",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10768",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51170",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"51144",0,0,1,1,1,0,0,1,0,0,0,0,0,1,1
"83401",1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
"25874",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4720",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79993",0,0,1,1,1,1,0,0,0,0,0,1,1,0,1
"4697",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4728",1,1,0,0,1,1,1,1,0,1,1,1,1,0,0
"51660",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64834",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57198",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4725",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"201562",1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
"5205",1,0,1,1,0,0,0,0,1,1,0,1,0,0,1
"51495",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"23250",1,0,1,1,0,0,0,1,0,1,0,1,0,0,1
"4706",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9200",1,1,1,0,1,0,0,1,1,0,1,1,0,0,1
"192286",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"286410",1,0,1,1,1,0,1,1,0,1,0,0,0,1,1
"401494",0,0,1,1,0,0,0,1,1,1,0,0,0,1,1
"5243",1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"55856",0,0,0,1,1,1,0,1,0,1,1,1,1,0,0
"9524",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54539",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7350",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"253017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4716",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"283985",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3995",0,1,0,1,1,0,1,0,1,0,1,1,1,0,0
"4536",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26027",0,0,1,1,0,0,0,0,1,1,0,0,1,1,0
"10058",1,0,0,0,1,0,0,1,0,1,1,1,1,0,0
"1155",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4714",1,1,1,1,0,0,0,1,0,1,1,1,1,1,0
"4722",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123096",0,0,1,1,0,1,1,0,1,0,1,1,0,0,1
"51079",0,0,1,1,0,1,1,1,0,1,1,1,0,0,0
"51458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10928",1,0,1,1,0,0,1,1,0,0,0,1,0,0,1
"79707",1,1,1,0,1,1,1,0,1,0,0,1,0,1,0
"1728",0,1,0,0,0,1,0,1,1,0,1,1,0,0,1
"1345",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79672",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1329",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2946",1,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"9917",1,0,1,0,1,0,0,0,1,1,0,0,0,1,1
"55331",1,0,1,0,1,0,0,1,1,1,0,0,0,1,1
"341947",0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"125965",0,1,1,1,0,0,0,0,0,1,1,1,0,1,0
"55277",0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
"125981",0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
"340485",0,0,0,1,1,0,1,0,1,0,1,0,0,0,1
"64122",0,1,0,1,0,1,1,1,1,1,1,0,1,1,0
"1327",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"92370",0,0,1,1,0,0,0,0,1,1,1,1,0,0,0
"4513",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2760",0,1,0,1,1,0,0,1,0,1,0,1,1,0,0
"1346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93650",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"5660",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"390928",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"57704",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"4759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1347",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139596",1,0,1,1,0,0,1,0,0,0,0,1,0,1,1
"1337",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55066",1,0,0,0,1,1,1,0,1,0,0,1,1,0,1
"4514",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10825",1,0,1,0,1,1,0,1,1,1,0,1,0,0,1
"283208",0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
"7903",1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
"1351",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84701",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5033",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1350",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8974",1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
"4512",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
