"","x"
"ENSG00000128052",0
"ENSG00000128059",1
"ENSG00000128242",0
"ENSG00000128268",1
"ENSG00000128274",1
"ENSG00000128309",2
"ENSG00000128311",0
"ENSG00000128524",2
"ENSG00000128609",2
"ENSG00000128655",0
"ENSG00000128683",1
"ENSG00000128829",0
"ENSG00000128918",1
"ENSG00000128928",1
"ENSG00000128951",3
"ENSG00000129083",1
"ENSG00000129128",3
"ENSG00000129151",0
"ENSG00000129167",0
"ENSG00000129187",2
"ENSG00000129219",0
"ENSG00000129244",0
"ENSG00000129353",0
"ENSG00000129465",1
"ENSG00000129467",0
"ENSG00000129562",1
"ENSG00000129596",0
"ENSG00000129673",0
"ENSG00000129744",0
"ENSG00000129951",0
"ENSG00000130005",0
"ENSG00000130035",0
"ENSG00000130052",0
"ENSG00000130066",1
"ENSG00000130164",0
"ENSG00000130175",1
"ENSG00000130203",1
"ENSG00000130208",1
"ENSG00000130227",0
"ENSG00000130234",0
"ENSG00000130304",1
"ENSG00000130313",2
"ENSG00000130377",0
"ENSG00000130383",1
"ENSG00000130413",0
"ENSG00000130414",3
"ENSG00000130508",0
"ENSG00000130540",1
"ENSG00000130649",0
"ENSG00000130653",0
"ENSG00000130669",0
"ENSG00000130707",2
"ENSG00000130717",0
"ENSG00000130758",0
"ENSG00000130821",0
"ENSG00000130822",0
"ENSG00000130829",1
"ENSG00000130876",1
"ENSG00000130948",0
"ENSG00000130957",1
"ENSG00000130958",0
"ENSG00000130988",0
"ENSG00000130997",0
"ENSG00000131023",1
"ENSG00000131055",1
"ENSG00000131067",0
"ENSG00000131069",0
"ENSG00000131100",2
"ENSG00000131143",3
"ENSG00000131174",0
"ENSG00000131183",0
"ENSG00000131203",1
"ENSG00000131238",2
"ENSG00000131373",1
"ENSG00000131386",0
"ENSG00000131389",0
"ENSG00000131400",0
"ENSG00000131446",1
"ENSG00000131459",1
"ENSG00000131471",0
"ENSG00000131473",2
"ENSG00000131480",0
"ENSG00000131482",0
"ENSG00000131495",2
"ENSG00000131686",0
"ENSG00000131730",0
"ENSG00000131748",1
"ENSG00000131771",0
"ENSG00000131791",0
"ENSG00000131828",3
"ENSG00000131844",3
"ENSG00000131873",3
"ENSG00000131979",1
"ENSG00000132155",1
"ENSG00000132164",1
"ENSG00000132182",1
"ENSG00000132196",0
"ENSG00000132323",1
"ENSG00000132330",0
"ENSG00000132334",0
"ENSG00000132356",0
"ENSG00000132376",1
"ENSG00000132382",1
"ENSG00000132423",1
"ENSG00000132437",0
"ENSG00000132517",0
"ENSG00000132518",0
"ENSG00000132570",0
"ENSG00000132664",0
"ENSG00000132670",0
"ENSG00000132677",0
"ENSG00000132681",0
"ENSG00000132744",1
"ENSG00000132746",0
"ENSG00000132793",0
"ENSG00000132837",0
"ENSG00000132840",0
"ENSG00000132874",0
"ENSG00000132915",0
"ENSG00000132958",0
"ENSG00000132964",0
"ENSG00000133027",0
"ENSG00000133048",0
"ENSG00000133056",1
"ENSG00000133059",0
"ENSG00000133063",2
"ENSG00000133083",0
"ENSG00000133116",0
"ENSG00000133121",0
"ENSG00000133216",1
"ENSG00000133247",0
"ENSG00000133256",0
"ENSG00000133275",1
"ENSG00000133313",3
"ENSG00000133315",0
"ENSG00000133328",0
"ENSG00000133433",0
"ENSG00000133460",0
"ENSG00000133475",0
"ENSG00000133706",1
"ENSG00000133731",3
"ENSG00000133742",0
"ENSG00000133805",0
"ENSG00000133835",1
"ENSG00000133878",1
"ENSG00000134013",0
"ENSG00000134058",1
"ENSG00000134070",0
"ENSG00000134072",0
"ENSG00000134184",0
"ENSG00000134201",1
"ENSG00000134202",0
"ENSG00000134216",0
"ENSG00000134240",1
"ENSG00000134242",1
"ENSG00000134255",1
"ENSG00000134294",2
"ENSG00000134318",0
"ENSG00000134324",2
"ENSG00000134326",0
"ENSG00000134333",3
"ENSG00000134398",1
"ENSG00000134440",1
"ENSG00000134538",0
"ENSG00000134575",0
"ENSG00000134602",1
"ENSG00000134684",1
"ENSG00000134716",0
"ENSG00000134744",0
"ENSG00000134780",0
"ENSG00000134812",0
"ENSG00000134824",1
"ENSG00000134853",0
"ENSG00000134864",0
"ENSG00000134882",1
"ENSG00000134910",2
"ENSG00000135002",2
"ENSG00000135047",0
"ENSG00000135069",0
"ENSG00000135090",1
"ENSG00000135094",1
"ENSG00000135218",0
"ENSG00000135220",0
"ENSG00000135226",1
"ENSG00000135241",0
"ENSG00000135250",0
"ENSG00000135318",0
"ENSG00000135333",0
"ENSG00000135341",1
"ENSG00000135372",1
"ENSG00000135390",1
"ENSG00000135409",0
"ENSG00000135423",0
"ENSG00000135437",0
"ENSG00000135446",1
"ENSG00000135447",0
"ENSG00000135454",1
"ENSG00000135503",0
"ENSG00000135587",2
"ENSG00000135605",0
"ENSG00000135677",2
"ENSG00000135697",0
"ENSG00000135702",1
"ENSG00000135740",0
"ENSG00000135778",0
"ENSG00000135821",2
"ENSG00000135838",0
"ENSG00000135845",1
"ENSG00000135917",0
"ENSG00000135929",0
"ENSG00000135940",3
"ENSG00000136010",0
"ENSG00000136098",0
"ENSG00000136143",2
"ENSG00000136169",0
"ENSG00000136213",0
"ENSG00000136243",0
"ENSG00000136247",0
"ENSG00000136267",0
"ENSG00000136371",0
"ENSG00000136381",0
"ENSG00000136521",2
"ENSG00000136542",0
"ENSG00000136573",0
"ENSG00000136628",1
"ENSG00000136643",0
"ENSG00000136699",2
"ENSG00000136720",0
"ENSG00000136731",1
"ENSG00000136750",0
"ENSG00000136807",0
"ENSG00000136810",1
"ENSG00000136840",2
"ENSG00000136856",1
"ENSG00000136872",1
"ENSG00000136877",2
"ENSG00000136881",0
"ENSG00000136888",2
"ENSG00000136908",0
"ENSG00000136943",0
"ENSG00000137054",0
"ENSG00000137106",3
"ENSG00000137124",0
"ENSG00000137193",1
"ENSG00000137198",0
"ENSG00000137204",0
"ENSG00000137261",0
"ENSG00000137275",0
"ENSG00000137392",0
"ENSG00000137491",3
"ENSG00000137496",0
"ENSG00000137563",0
"ENSG00000137601",0
"ENSG00000137700",1
"ENSG00000137713",0
"ENSG00000137731",0
"ENSG00000137764",0
"ENSG00000137770",0
"ENSG00000137825",0
"ENSG00000137841",1
"ENSG00000137843",0
"ENSG00000137857",0
"ENSG00000137860",0
"ENSG00000137868",1
"ENSG00000137869",0
"ENSG00000137944",1
"ENSG00000137968",0
"ENSG00000137992",0
"ENSG00000138018",0
"ENSG00000138029",3
"ENSG00000138030",0
"ENSG00000138031",0
"ENSG00000138032",1
"ENSG00000138061",0
"ENSG00000138074",3
"ENSG00000138075",0
"ENSG00000138079",0
"ENSG00000138109",1
"ENSG00000138115",0
"ENSG00000138135",0
"ENSG00000138166",1
"ENSG00000138185",0
"ENSG00000138193",0
"ENSG00000138207",1
"ENSG00000138308",0
"ENSG00000138356",1
"ENSG00000138363",3
"ENSG00000138395",0
"ENSG00000138400",0
"ENSG00000138413",1
"ENSG00000138449",0
"ENSG00000138604",0
"ENSG00000138621",0
"ENSG00000138641",0
"ENSG00000138653",0
"ENSG00000138669",0
"ENSG00000138678",0
"ENSG00000138696",0
"ENSG00000138735",0
"ENSG00000138744",0
"ENSG00000138750",1
"ENSG00000138756",0
"ENSG00000138769",0
"ENSG00000138777",2
"ENSG00000138796",1
"ENSG00000138801",2
"ENSG00000138814",1
"ENSG00000138821",0
"ENSG00000138823",0
"ENSG00000139044",0
"ENSG00000139053",1
"ENSG00000139133",0
"ENSG00000139144",0
"ENSG00000139151",1
"ENSG00000139155",0
"ENSG00000139163",2
"ENSG00000139180",2
"ENSG00000139209",0
"ENSG00000139278",1
"ENSG00000139287",0
"ENSG00000139304",1
"ENSG00000139318",1
"ENSG00000139344",0
"ENSG00000139370",0
"ENSG00000139410",0
"ENSG00000139428",0
"ENSG00000139433",2
"ENSG00000139496",0
"ENSG00000139505",2
"ENSG00000139514",1
"ENSG00000139531",0
"ENSG00000139540",0
"ENSG00000139547",0
"ENSG00000139567",1
"ENSG00000139624",3
"ENSG00000139625",0
"ENSG00000139629",1
"ENSG00000139631",0
"ENSG00000139684",3
"ENSG00000139718",2
"ENSG00000139908",0
"ENSG00000139914",0
"ENSG00000139988",0
"ENSG00000140057",0
"ENSG00000140090",0
"ENSG00000140105",1
"ENSG00000140199",0
"ENSG00000140263",1
"ENSG00000140279",0
"ENSG00000140284",1
"ENSG00000140287",1
"ENSG00000140297",0
"ENSG00000140374",1
"ENSG00000140400",0
"ENSG00000140443",0
"ENSG00000140459",2
"ENSG00000140465",1
"ENSG00000140474",0
"ENSG00000140505",1
"ENSG00000140519",1
"ENSG00000140521",0
"ENSG00000140522",0
"ENSG00000140538",0
"ENSG00000140598",1
"ENSG00000140612",3
"ENSG00000140650",1
"ENSG00000140675",0
"ENSG00000140740",3
"ENSG00000140795",0
"ENSG00000140835",1
"ENSG00000140905",0
"ENSG00000140990",2
"ENSG00000140992",0
"ENSG00000141012",0
"ENSG00000141096",0
"ENSG00000141179",0
"ENSG00000141279",0
"ENSG00000141298",0
"ENSG00000141338",0
"ENSG00000141349",0
"ENSG00000141401",0
"ENSG00000141424",1
"ENSG00000141429",2
"ENSG00000141446",0
"ENSG00000141458",0
"ENSG00000141469",0
"ENSG00000141485",0
"ENSG00000141503",0
"ENSG00000141504",1
"ENSG00000141506",1
"ENSG00000141526",0
"ENSG00000141551",0
"ENSG00000141560",2
"ENSG00000141639",1
"ENSG00000141698",0
"ENSG00000141736",0
"ENSG00000141744",1
"ENSG00000141873",0
"ENSG00000141934",0
"ENSG00000141959",2
"ENSG00000142046",0
"ENSG00000142082",0
"ENSG00000142102",2
"ENSG00000142149",1
"ENSG00000142168",3
"ENSG00000142185",0
"ENSG00000142208",1
"ENSG00000142235",0
"ENSG00000142319",1
"ENSG00000142494",0
"ENSG00000142513",0
"ENSG00000142583",1
"ENSG00000142619",1
"ENSG00000142623",0
"ENSG00000142627",0
"ENSG00000142657",3
"ENSG00000142731",0
"ENSG00000142733",0
"ENSG00000142798",0
"ENSG00000142875",1
"ENSG00000142892",2
"ENSG00000142920",0
"ENSG00000142949",0
"ENSG00000142973",0
"ENSG00000143036",0
"ENSG00000143149",3
"ENSG00000143153",0
"ENSG00000143156",0
"ENSG00000143158",2
"ENSG00000143179",0
"ENSG00000143198",3
"ENSG00000143199",0
"ENSG00000143224",2
"ENSG00000143252",0
"ENSG00000143315",0
"ENSG00000143322",0
"ENSG00000143344",0
"ENSG00000143363",1
"ENSG00000143379",0
"ENSG00000143387",1
"ENSG00000143393",1
"ENSG00000143398",1
"ENSG00000143418",2
"ENSG00000143479",1
"ENSG00000143507",0
"ENSG00000143515",2
"ENSG00000143552",0
"ENSG00000143554",0
"ENSG00000143570",0
"ENSG00000143595",0
"ENSG00000143627",3
"ENSG00000143630",0
"ENSG00000143641",0
"ENSG00000143653",0
"ENSG00000143674",0
"ENSG00000143727",3
"ENSG00000143753",1
"ENSG00000143772",1
"ENSG00000143774",2
"ENSG00000143776",0
"ENSG00000143797",1
"ENSG00000143811",1
"ENSG00000143815",3
"ENSG00000143819",0
"ENSG00000143845",0
"ENSG00000143851",1
"ENSG00000143882",0
"ENSG00000143891",0
"ENSG00000143921",0
"ENSG00000143933",1
"ENSG00000144035",0
"ENSG00000144048",2
"ENSG00000144057",0
"ENSG00000144136",1
"ENSG00000144182",0
"ENSG00000144231",0
"ENSG00000144278",0
"ENSG00000144290",1
"ENSG00000144362",0
"ENSG00000144579",1
"ENSG00000144591",1
"ENSG00000144659",1
"ENSG00000144677",0
"ENSG00000144724",0
"ENSG00000144741",0
"ENSG00000144843",0
"ENSG00000144908",1
"ENSG00000145020",0
"ENSG00000145214",0
"ENSG00000145217",0
"ENSG00000145242",0
"ENSG00000145283",1
"ENSG00000145284",0
"ENSG00000145293",2
"ENSG00000145321",0
"ENSG00000145337",0
"ENSG00000145349",0
"ENSG00000145384",0
"ENSG00000145391",1
"ENSG00000145439",0
"ENSG00000145476",0
"ENSG00000145494",3
"ENSG00000145545",0
"ENSG00000145626",0
"ENSG00000145632",0
"ENSG00000145675",3
"ENSG00000145692",3
"ENSG00000145725",2
"ENSG00000145949",0
"ENSG00000146039",1
"ENSG00000146066",2
"ENSG00000146070",0
"ENSG00000146072",0
"ENSG00000146085",2
"ENSG00000146151",0
"ENSG00000146166",0
"ENSG00000146233",0
"ENSG00000146411",0
"ENSG00000146426",0
"ENSG00000146477",0
"ENSG00000146587",0
"ENSG00000146648",1
"ENSG00000146701",3
"ENSG00000146733",1
"ENSG00000146872",0
"ENSG00000146904",0
"ENSG00000147003",0
"ENSG00000147044",0
"ENSG00000147100",0
"ENSG00000147119",0
"ENSG00000147123",2
"ENSG00000147133",0
"ENSG00000147155",1
"ENSG00000147162",2
"ENSG00000147224",3
"ENSG00000147383",1
"ENSG00000147408",2
"ENSG00000147416",3
"ENSG00000147454",0
"ENSG00000147465",0
"ENSG00000147471",3
"ENSG00000147485",0
"ENSG00000147535",0
"ENSG00000147548",1
"ENSG00000147576",0
"ENSG00000147606",0
"ENSG00000147613",0
"ENSG00000147614",0
"ENSG00000147647",0
"ENSG00000147669",1
"ENSG00000147684",1
"ENSG00000147804",0
"ENSG00000147813",0
"ENSG00000147853",3
"ENSG00000147872",1
"ENSG00000148053",0
"ENSG00000148090",2
"ENSG00000148154",2
"ENSG00000148218",2
"ENSG00000148229",1
"ENSG00000148288",0
"ENSG00000148334",0
"ENSG00000148344",3
"ENSG00000148377",0
"ENSG00000148384",0
"ENSG00000148459",0
"ENSG00000148606",0
"ENSG00000148660",1
"ENSG00000148672",3
"ENSG00000148795",0
"ENSG00000148834",1
"ENSG00000148942",0
"ENSG00000149016",0
"ENSG00000149084",1
"ENSG00000149089",0
"ENSG00000149091",0
"ENSG00000149124",0
"ENSG00000149150",0
"ENSG00000149177",0
"ENSG00000149269",0
"ENSG00000149311",0
"ENSG00000149313",1
"ENSG00000149380",0
"ENSG00000149435",0
"ENSG00000149452",1
"ENSG00000149476",0
"ENSG00000149485",0
"ENSG00000149527",0
"ENSG00000149541",2
"ENSG00000149554",0
"ENSG00000149599",0
"ENSG00000149742",0
"ENSG00000149782",0
"ENSG00000149809",0
"ENSG00000149923",1
"ENSG00000149925",3
"ENSG00000149930",0
"ENSG00000150457",0
"ENSG00000150540",1
"ENSG00000150656",0
"ENSG00000150712",0
"ENSG00000150768",3
"ENSG00000150787",0
"ENSG00000150867",3
"ENSG00000151005",0
"ENSG00000151012",1
"ENSG00000151093",1
"ENSG00000151116",0
"ENSG00000151151",0
"ENSG00000151224",3
"ENSG00000151229",1
"ENSG00000151292",0
"ENSG00000151348",1
"ENSG00000151366",3
"ENSG00000151376",2
"ENSG00000151414",0
"ENSG00000151418",0
"ENSG00000151422",0
"ENSG00000151490",0
"ENSG00000151498",1
"ENSG00000151552",2
"ENSG00000151611",0
"ENSG00000151632",0
"ENSG00000151665",0
"ENSG00000151689",0
"ENSG00000151726",1
"ENSG00000151729",0
"ENSG00000151790",0
"ENSG00000152104",0
"ENSG00000152127",1
"ENSG00000152234",3
"ENSG00000152254",1
"ENSG00000152256",0
"ENSG00000152270",0
"ENSG00000152332",0
"ENSG00000152402",0
"ENSG00000152455",1
"ENSG00000152463",0
"ENSG00000152495",1
"ENSG00000152556",1
"ENSG00000152620",0
"ENSG00000152642",0
"ENSG00000152779",1
"ENSG00000152782",0
"ENSG00000152894",0
"ENSG00000152904",0
"ENSG00000152953",0
"ENSG00000153086",0
"ENSG00000153201",1
"ENSG00000153207",0
"ENSG00000153208",0
"ENSG00000153233",0
"ENSG00000153291",0
"ENSG00000153395",1
"ENSG00000153574",2
"ENSG00000153707",0
"ENSG00000153786",1
"ENSG00000153933",0
"ENSG00000153936",0
"ENSG00000153976",0
"ENSG00000154025",0
"ENSG00000154027",0
"ENSG00000154080",0
"ENSG00000154227",0
"ENSG00000154229",0
"ENSG00000154237",0
"ENSG00000154252",0
"ENSG00000154269",2
"ENSG00000154305",2
"ENSG00000154310",0
"ENSG00000154330",0
"ENSG00000154415",0
"ENSG00000154518",1
"ENSG00000154678",2
"ENSG00000154723",3
"ENSG00000154822",0
"ENSG00000154928",0
"ENSG00000154930",0
"ENSG00000155016",0
"ENSG00000155085",0
"ENSG00000155093",0
"ENSG00000155097",1
"ENSG00000155099",0
"ENSG00000155111",0
"ENSG00000155189",1
"ENSG00000155252",0
"ENSG00000155287",0
"ENSG00000155368",3
"ENSG00000155380",0
"ENSG00000155465",1
"ENSG00000155561",1
"ENSG00000155657",0
"ENSG00000155850",1
"ENSG00000155886",0
"ENSG00000155893",0
"ENSG00000155897",0
"ENSG00000156096",0
"ENSG00000156110",2
"ENSG00000156136",3
"ENSG00000156194",0
"ENSG00000156219",0
"ENSG00000156222",1
"ENSG00000156345",0
"ENSG00000156411",1
"ENSG00000156413",1
"ENSG00000156467",2
"ENSG00000156471",2
"ENSG00000156475",0
"ENSG00000156508",1
"ENSG00000156510",0
"ENSG00000156515",3
"ENSG00000156599",0
"ENSG00000156689",0
"ENSG00000156711",0
"ENSG00000156795",0
"ENSG00000156873",0
"ENSG00000156885",1
"ENSG00000156958",0
"ENSG00000156966",0
"ENSG00000156970",0
"ENSG00000156973",0
"ENSG00000157020",1
"ENSG00000157045",0
"ENSG00000157064",1
"ENSG00000157087",0
"ENSG00000157103",0
"ENSG00000157106",0
"ENSG00000157184",1
"ENSG00000157326",2
"ENSG00000157349",1
"ENSG00000157350",2
"ENSG00000157353",0
"ENSG00000157399",1
"ENSG00000157404",0
"ENSG00000157426",0
"ENSG00000157540",0
"ENSG00000157593",2
"ENSG00000157680",0
"ENSG00000157764",0
"ENSG00000157765",0
"ENSG00000157881",0
"ENSG00000158006",0
"ENSG00000158008",1
"ENSG00000158019",1
"ENSG00000158050",1
"ENSG00000158079",0
"ENSG00000158089",0
"ENSG00000158104",0
"ENSG00000158125",0
"ENSG00000158161",0
"ENSG00000158296",0
"ENSG00000158402",0
"ENSG00000158467",0
"ENSG00000158470",2
"ENSG00000158516",1
"ENSG00000158525",0
"ENSG00000158571",0
"ENSG00000158578",0
"ENSG00000158623",0
"ENSG00000158669",2
"ENSG00000158716",0
"ENSG00000158786",0
"ENSG00000158825",3
"ENSG00000158828",0
"ENSG00000158850",3
"ENSG00000158864",3
"ENSG00000158865",0
"ENSG00000158874",0
"ENSG00000159063",1
"ENSG00000159082",0
"ENSG00000159131",2
"ENSG00000159199",1
"ENSG00000159228",3
"ENSG00000159231",1
"ENSG00000159267",0
"ENSG00000159322",1
"ENSG00000159337",1
"ENSG00000159339",0
"ENSG00000159348",2
"ENSG00000159398",0
"ENSG00000159399",2
"ENSG00000159423",0
"ENSG00000159433",0
"ENSG00000159593",1
"ENSG00000159640",0
"ENSG00000159650",0
"ENSG00000159692",1
"ENSG00000159714",0
"ENSG00000159720",2
"ENSG00000159792",1
"ENSG00000159899",0
"ENSG00000159921",0
"ENSG00000160014",1
"ENSG00000160075",1
"ENSG00000160145",0
"ENSG00000160179",0
"ENSG00000160190",2
"ENSG00000160191",0
"ENSG00000160194",1
"ENSG00000160200",1
"ENSG00000160209",1
"ENSG00000160211",1
"ENSG00000160216",0
"ENSG00000160226",0
"ENSG00000160282",0
"ENSG00000160285",1
"ENSG00000160326",2
"ENSG00000160408",0
"ENSG00000160439",0
"ENSG00000160446",0
"ENSG00000160447",0
"ENSG00000160469",0
"ENSG00000160471",0
"ENSG00000160539",0
"ENSG00000160551",0
"ENSG00000160584",0
"ENSG00000160602",0
"ENSG00000160688",2
"ENSG00000160752",2
"ENSG00000160867",0
"ENSG00000160868",0
"ENSG00000160870",0
"ENSG00000160882",0
"ENSG00000160883",0
"ENSG00000161013",0
"ENSG00000161217",0
"ENSG00000161267",1
"ENSG00000161281",1
"ENSG00000161533",0
"ENSG00000161653",0
"ENSG00000161714",0
"ENSG00000161798",0
"ENSG00000161860",0
"ENSG00000161896",0
"ENSG00000161905",0
"ENSG00000161980",0
"ENSG00000162040",0
"ENSG00000162066",2
"ENSG00000162104",0
"ENSG00000162139",2
"ENSG00000162174",1
"ENSG00000162302",0
"ENSG00000162365",0
"ENSG00000162368",3
"ENSG00000162383",0
"ENSG00000162390",0
"ENSG00000162407",0
"ENSG00000162408",1
"ENSG00000162409",0
"ENSG00000162433",1
"ENSG00000162434",1
"ENSG00000162482",0
"ENSG00000162496",1
"ENSG00000162526",0
"ENSG00000162551",1
"ENSG00000162630",0
"ENSG00000162688",0
"ENSG00000162694",1
"ENSG00000162733",0
"ENSG00000162813",1
"ENSG00000162836",0
"ENSG00000162882",0
"ENSG00000162885",0
"ENSG00000162889",0
"ENSG00000162999",0
"ENSG00000163002",0
"ENSG00000163082",0
"ENSG00000163106",0
"ENSG00000163114",1
"ENSG00000163131",1
"ENSG00000163281",0
"ENSG00000163283",1
"ENSG00000163286",1
"ENSG00000163295",0
"ENSG00000163344",2
"ENSG00000163349",0
"ENSG00000163352",1
"ENSG00000163389",2
"ENSG00000163393",0
"ENSG00000163399",3
"ENSG00000163406",0
"ENSG00000163482",0
"ENSG00000163513",1
"ENSG00000163521",0
"ENSG00000163527",0
"ENSG00000163541",2
"ENSG00000163545",0
"ENSG00000163558",0
"ENSG00000163581",0
"ENSG00000163586",1
"ENSG00000163590",0
"ENSG00000163624",0
"ENSG00000163629",0
"ENSG00000163631",0
"ENSG00000163644",0
"ENSG00000163655",2
"ENSG00000163684",0
"ENSG00000163686",0
"ENSG00000163719",2
"ENSG00000163738",0
"ENSG00000163754",2
"ENSG00000163755",0
"ENSG00000163785",0
"ENSG00000163788",1
"ENSG00000163803",0
"ENSG00000163812",0
"ENSG00000163817",0
"ENSG00000163864",0
"ENSG00000163882",1
"ENSG00000163902",1
"ENSG00000163931",3
"ENSG00000163932",0
"ENSG00000163958",0
"ENSG00000163959",0
"ENSG00000163964",1
"ENSG00000164023",0
"ENSG00000164039",0
"ENSG00000164045",0
"ENSG00000164053",1
"ENSG00000164068",0
"ENSG00000164078",0
"ENSG00000164086",0
"ENSG00000164088",1
"ENSG00000164089",0
"ENSG00000164100",0
"ENSG00000164116",1
"ENSG00000164120",1
"ENSG00000164181",1
"ENSG00000164211",1
"ENSG00000164258",3
"ENSG00000164294",0
"ENSG00000164303",0
"ENSG00000164329",0
"ENSG00000164332",0
"ENSG00000164347",1
"ENSG00000164363",0
"ENSG00000164398",1
"ENSG00000164405",3
"ENSG00000164414",1
"ENSG00000164434",0
"ENSG00000164466",1
"ENSG00000164494",0
"ENSG00000164535",0
"ENSG00000164543",1
"ENSG00000164574",0
"ENSG00000164638",0
"ENSG00000164687",3
"ENSG00000164707",0
"ENSG00000164708",0
"ENSG00000164715",0
"ENSG00000164733",1
"ENSG00000164742",0
"ENSG00000164776",0
"ENSG00000164867",0
"ENSG00000164879",1
"ENSG00000164885",0
"ENSG00000164889",1
"ENSG00000164896",1
"ENSG00000164904",0
"ENSG00000164919",2
"ENSG00000164951",1
"ENSG00000165025",0
"ENSG00000165029",0
"ENSG00000165059",1
"ENSG00000165060",0
"ENSG00000165078",0
"ENSG00000165092",0
"ENSG00000165102",0
"ENSG00000165140",0
"ENSG00000165195",0
"ENSG00000165238",0
"ENSG00000165264",2
"ENSG00000165269",0
"ENSG00000165272",1
"ENSG00000165282",1
"ENSG00000165304",1
"ENSG00000165349",0
"ENSG00000165434",0
"ENSG00000165449",0
"ENSG00000165457",3
"ENSG00000165458",1
"ENSG00000165475",0
"ENSG00000165591",0
"ENSG00000165609",2
"ENSG00000165629",3
"ENSG00000165646",1
"ENSG00000165671",0
"ENSG00000165672",3
"ENSG00000165688",2
"ENSG00000165695",0
"ENSG00000165704",3
"ENSG00000165731",0
"ENSG00000165752",0
"ENSG00000165782",0
"ENSG00000165794",0
"ENSG00000165841",0
"ENSG00000165970",1
"ENSG00000165996",2
"ENSG00000166016",0
"ENSG00000166035",0
"ENSG00000166123",0
"ENSG00000166126",0
"ENSG00000166136",2
"ENSG00000166165",0
"ENSG00000166169",0
"ENSG00000166183",0
"ENSG00000166224",2
"ENSG00000166228",0
"ENSG00000166262",0
"ENSG00000166311",0
"ENSG00000166333",1
"ENSG00000166340",3
"ENSG00000166391",0
"ENSG00000166394",1
"ENSG00000166411",1
"ENSG00000166428",0
"ENSG00000166483",0
"ENSG00000166484",0
"ENSG00000166501",0
"ENSG00000166507",0
"ENSG00000166548",0
"ENSG00000166562",0
"ENSG00000166741",0
"ENSG00000166743",0
"ENSG00000166747",1
"ENSG00000166796",0
"ENSG00000166800",0
"ENSG00000166816",0
"ENSG00000166819",0
"ENSG00000166821",0
"ENSG00000166825",1
"ENSG00000166840",0
"ENSG00000166851",0
"ENSG00000166908",2
"ENSG00000166986",1
"ENSG00000167011",0
"ENSG00000167065",0
"ENSG00000167080",0
"ENSG00000167103",0
"ENSG00000167107",0
"ENSG00000167114",2
"ENSG00000167130",0
"ENSG00000167165",0
"ENSG00000167186",0
"ENSG00000167258",0
"ENSG00000167261",2
"ENSG00000167280",0
"ENSG00000167283",3
"ENSG00000167306",0
"ENSG00000167311",0
"ENSG00000167315",1
"ENSG00000167325",2
"ENSG00000167363",0
"ENSG00000167393",0
"ENSG00000167419",0
"ENSG00000167434",1
"ENSG00000167468",3
"ENSG00000167508",0
"ENSG00000167531",1
"ENSG00000167548",0
"ENSG00000167580",0
"ENSG00000167588",0
"ENSG00000167600",0
"ENSG00000167601",0
"ENSG00000167657",0
"ENSG00000167658",1
"ENSG00000167676",0
"ENSG00000167699",1
"ENSG00000167701",0
"ENSG00000167703",0
"ENSG00000167720",0
"ENSG00000167733",0
"ENSG00000167741",0
"ENSG00000167769",0
"ENSG00000167772",0
"ENSG00000167778",0
"ENSG00000167780",0
"ENSG00000167792",3
"ENSG00000167815",3
"ENSG00000167863",3
"ENSG00000167889",0
"ENSG00000167900",2
"ENSG00000167910",0
"ENSG00000167969",2
"ENSG00000167972",0
"ENSG00000167996",1
"ENSG00000168000",0
"ENSG00000168002",1
"ENSG00000168003",2
"ENSG00000168032",0
"ENSG00000168038",0
"ENSG00000168065",0
"ENSG00000168067",0
"ENSG00000168078",0
"ENSG00000168092",3
"ENSG00000168237",0
"ENSG00000168282",0
"ENSG00000168291",3
"ENSG00000168306",0
"ENSG00000168350",0
"ENSG00000168393",2
"ENSG00000168404",0
"ENSG00000168487",0
"ENSG00000168495",0
"ENSG00000168575",0
"ENSG00000168653",3
"ENSG00000168671",0
"ENSG00000168679",0
"ENSG00000168710",2
"ENSG00000168748",0
"ENSG00000168765",0
"ENSG00000168781",2
"ENSG00000168827",1
"ENSG00000168906",2
"ENSG00000168907",0
"ENSG00000168918",3
"ENSG00000168970",0
"ENSG00000169020",3
"ENSG00000169021",3
"ENSG00000169032",1
"ENSG00000169071",0
"ENSG00000169100",3
"ENSG00000169105",0
"ENSG00000169118",0
"ENSG00000169154",0
"ENSG00000169169",0
"ENSG00000169180",1
"ENSG00000169239",2
"ENSG00000169255",0
"ENSG00000169299",3
"ENSG00000169302",0
"ENSG00000169359",0
"ENSG00000169398",0
"ENSG00000169410",0
"ENSG00000169418",1
"ENSG00000169660",1
"ENSG00000169679",0
"ENSG00000169692",2
"ENSG00000169710",0
"ENSG00000169738",3
"ENSG00000169764",3
"ENSG00000169814",0
"ENSG00000169826",2
"ENSG00000169919",2
"ENSG00000169967",0
"ENSG00000170145",0
"ENSG00000170190",0
"ENSG00000170191",0
"ENSG00000170222",1
"ENSG00000170231",0
"ENSG00000170266",2
"ENSG00000170271",0
"ENSG00000170312",0
"ENSG00000170323",1
"ENSG00000170324",0
"ENSG00000170340",1
"ENSG00000170364",0
"ENSG00000170385",1
"ENSG00000170390",0
"ENSG00000170426",0
"ENSG00000170445",1
"ENSG00000170482",0
"ENSG00000170485",0
"ENSG00000170502",0
"ENSG00000170516",0
"ENSG00000170522",0
