"","GSM2579315","GSM2579319","GSM2579323","GSM2579327","GSM2579331","GSM2579335","GSM3045784","GSM1414742","GSM1414743","GSM1414744","GSM1414745"
"2946",0,0,1,1,0,0,1,0,0,1,1
"9917",1,1,1,1,0,0,0,1,1,1,0
"55331",0,0,0,1,1,1,1,0,0,1,1
"341947",0,0,0,0,0,0,0,0,1,1,0
"125965",0,0,0,0,0,0,0,0,1,1,0
"55277",1,0,1,1,0,0,0,1,0,1,0
"125981",1,0,0,1,0,1,0,1,1,0,1
"340485",1,0,1,0,0,0,1,0,0,1,1
"64122",0,1,0,0,0,1,0,1,1,0,0
"1327",1,1,1,1,1,1,1,1,1,1,1
"92370",0,1,0,0,1,1,0,0,0,1,1
"4513",1,1,1,1,1,1,1,1,1,1,1
"2760",0,0,1,0,1,1,0,1,0,0,0
"1346",1,1,1,1,1,1,1,0,1,0,1
"93650",1,0,0,1,0,0,1,1,1,1,0
"5660",1,1,1,1,1,1,1,1,1,1,1
"390928",0,0,0,1,0,0,0,0,0,0,0
"57704",1,1,0,1,1,0,1,1,1,0,0
"4759",0,0,0,0,0,0,0,0,0,0,0
"1347",1,1,1,1,1,1,1,1,1,1,1
"139596",0,1,1,0,0,0,1,0,1,0,0
"1337",1,1,1,1,1,1,1,1,1,1,1
"55066",0,1,0,1,1,0,0,0,1,1,0
"4514",1,1,1,1,1,1,1,1,1,1,1
"10825",0,1,0,0,1,0,0,0,1,1,0
"283208",0,0,0,0,1,1,0,0,0,1,1
"7903",1,1,1,0,0,1,1,0,0,0,1
"1351",1,1,1,1,1,1,1,1,1,1,1
"84701",0,0,0,0,0,0,0,1,0,0,0
"5033",1,1,1,1,1,1,1,1,1,1,1
"1350",1,1,1,1,1,1,1,1,1,1,1
"8974",1,1,1,1,1,1,1,1,0,0,1
"4512",1,1,1,1,1,1,1,1,1,1,1
"8513",1,0,0,0,0,0,0,0,0,0,0
"58478",1,1,1,1,1,1,1,1,1,1,1
"55256",1,1,1,1,1,1,1,1,1,1,1
"5408",0,0,0,0,0,0,0,0,0,0,0
"170712",0,0,0,0,0,0,0,0,0,0,0
"259307",1,0,0,0,0,0,1,1,0,1,0
"9377",1,1,1,1,1,1,1,1,1,1,1
"51312",1,0,0,0,1,1,1,0,1,1,0
"9167",1,1,1,1,1,1,1,1,1,1,1
"1340",1,1,1,1,1,1,1,1,1,1,1
"57104",1,1,1,1,1,1,1,1,1,1,1
"81894",1,1,1,1,1,1,1,1,1,1,1
"13",0,0,0,0,0,0,0,0,0,0,0
"1349",1,1,1,1,1,1,1,1,1,1,1
"29085",1,1,1,1,1,1,1,1,1,1,1
"9388",0,0,0,0,0,0,0,0,0,0,0
"5407",0,0,0,0,0,0,0,0,0,0,0
"9107",1,1,1,1,1,1,1,1,1,1,1
"22908",1,1,1,1,1,1,1,0,1,1,1
"163404",0,0,0,0,0,0,0,0,0,0,0
"3991",0,1,0,1,1,0,1,1,1,0,0
"22876",1,1,0,1,0,0,1,0,0,1,1
"221955",0,0,0,0,1,1,0,1,1,0,0
"5406",0,0,0,0,0,0,0,0,0,1,0
"9896",1,1,0,0,1,1,1,0,1,1,1
"747",0,0,0,0,0,1,1,1,1,0,0
"51559",1,0,0,1,0,1,1,0,1,1,1
"119548",0,0,0,0,0,0,0,0,0,0,0
"646486",0,0,0,0,0,0,0,0,0,0,0
"9108",1,1,0,0,0,0,0,0,1,0,1
"84814",1,1,0,0,0,1,0,1,0,0,1
"23371",0,1,0,0,1,1,1,1,1,0,0
"2167",0,0,0,0,0,0,0,0,0,0,1
"2172",0,0,0,0,0,1,0,0,0,0,0
"8446",1,1,1,1,1,1,1,1,1,1,1
"2173",0,0,0,0,0,0,0,0,0,0,0
"51496",0,1,0,1,0,1,0,0,1,0,1
"374462",0,0,0,0,0,1,1,1,0,0,0
"2169",0,1,0,0,0,1,0,0,0,0,1
"403313",0,0,0,1,1,1,1,0,1,0,1
"23203",1,1,1,1,1,1,1,1,1,1,1
"2171",1,0,0,1,1,0,0,1,0,1,0
"145553",0,0,1,1,0,0,0,1,1,0,0
"646480",0,0,0,0,0,0,0,0,0,0,0
"2170",0,1,1,0,0,1,0,0,0,1,1
"64419",1,1,1,1,1,1,1,1,1,1,1
"54988",0,0,0,0,0,0,0,0,0,0,0
"55613",1,1,1,1,0,1,1,0,1,1,1
"341392",0,0,0,0,0,0,0,0,0,0,0
"138639",0,0,0,1,1,0,1,0,1,1,1
"9562",1,1,0,1,0,1,0,0,0,1,1
"123876",0,0,0,0,0,0,0,0,0,0,0
"3705",1,0,1,0,1,0,1,1,1,0,0
"6296",1,1,0,1,1,0,0,0,1,0,1
"138429",1,1,0,1,0,0,1,0,1,0,0
"348158",0,0,0,0,0,0,0,0,0,0,0
"344967",0,1,0,0,1,0,0,1,0,1,0
"10170",0,0,0,0,0,0,1,1,0,1,1
"9249",1,1,1,1,1,1,1,1,1,1,1
"220074",1,0,0,0,1,1,1,0,0,1,1
"51099",1,1,0,0,0,1,1,0,1,1,1
"154141",1,1,0,1,0,1,0,0,0,1,1
"1733",0,0,1,1,1,0,1,0,0,1,1
"253558",1,0,0,1,0,0,0,0,1,0,1
"64748",1,1,1,0,1,0,1,0,0,1,1
"23175",1,1,1,1,1,0,1,0,1,1,1
"1735",0,0,0,0,0,0,0,0,0,0,0
"1734",0,0,0,0,0,0,0,0,0,0,0
"27284",0,1,0,1,0,1,1,0,1,0,1
"6819",0,0,0,0,0,0,0,0,0,0,0
"84513",1,1,0,1,0,0,1,0,0,1,1
"79948",0,1,1,0,1,0,1,0,0,1,0
"84274",1,1,1,1,1,1,1,1,1,1,1
"9890",0,0,0,0,0,0,0,0,0,0,0
"84787",1,1,0,1,1,0,1,1,0,0,0
"79813",0,0,0,0,1,1,1,1,1,0,0
"64900",1,1,0,0,0,0,0,1,0,0,0
"9663",1,1,1,1,1,1,1,1,1,1,1
"9757",1,1,1,0,0,0,1,1,0,0,0
"196051",0,0,0,0,0,0,0,0,0,0,0
"9869",1,0,1,0,1,0,1,0,1,1,1
"85465",0,0,1,1,0,1,1,0,0,1,1
"23646",1,1,1,1,1,1,1,1,1,1,1
"122618",0,1,0,1,0,1,1,1,0,1,0
"29072",1,1,1,1,1,1,1,0,1,1,1
"201164",1,1,0,1,0,0,1,1,1,0,0
"590",0,0,0,0,0,0,0,0,0,0,0
"80854",1,1,0,1,0,1,1,0,0,1,1
"55750",1,0,0,1,0,1,0,0,0,1,1
"387893",0,0,0,1,1,0,1,0,0,1,0
"84444",0,1,0,1,1,0,1,1,1,0,0
"4297",0,0,0,1,1,1,0,0,1,1,1
"91012",1,1,1,1,1,1,1,1,1,1,1
"204219",1,0,1,0,0,0,1,0,1,1,0
"10715",0,0,0,0,0,0,0,0,0,0,0
"58508",0,1,0,0,1,1,1,0,1,1,1
"253782",0,1,0,1,1,0,1,0,1,1,1
"55870",1,0,0,1,1,0,0,0,1,1,1
"29956",1,1,1,1,1,1,1,1,1,1,1
"10919",0,0,1,1,1,1,0,1,1,0,0
"6839",0,1,0,0,1,1,0,1,1,0,0
"79603",0,0,1,0,1,1,1,1,0,0,0
"64324",0,0,1,1,1,1,0,0,1,1,0
"56624",0,1,0,0,1,0,1,0,1,0,1
"6419",0,0,0,1,1,1,1,0,1,1,1
"170384",1,1,0,0,1,0,1,1,0,0,0
"23067",0,1,1,0,1,0,0,0,0,1,0
"56886",1,0,0,1,1,1,0,0,1,1,1
"54904",1,1,1,1,1,1,1,1,1,1,1
"2526",0,1,0,1,0,0,1,1,1,1,0
"152586",0,0,0,0,0,0,0,0,0,0,0
"148789",1,0,1,1,0,0,0,0,1,1,1
"200810",0,1,1,0,1,1,0,1,0,0,0
"55624",1,0,1,0,0,1,0,1,0,0,0
"64754",1,0,0,1,1,0,1,1,1,0,0
"56983",1,1,1,1,1,1,1,0,1,1,1
"79723",0,1,0,1,1,1,0,0,1,0,1
"644378",0,0,0,0,0,0,0,0,1,0,1
"55904",1,1,1,1,1,1,1,1,1,1,1
"644974",1,0,0,1,0,0,1,1,0,1,0
"8702",0,1,0,1,0,1,0,0,1,0,1
"9739",1,0,1,0,0,1,1,1,1,0,0
"8473",1,1,1,1,1,1,1,1,1,1,1
"55830",1,1,1,1,1,1,1,1,1,1,1
"7468",0,1,0,0,1,1,1,0,1,1,1
"3703",1,1,1,1,1,1,1,1,1,1,1
"83852",1,0,0,1,0,0,1,0,0,1,1
"8085",0,1,0,0,1,1,1,0,1,0,0
"283358",0,0,0,1,0,0,1,1,0,1,0
"51111",0,1,0,1,0,0,1,0,1,1,1
"55757",0,0,0,0,0,0,0,0,0,0,1
"60559",1,1,1,1,1,1,1,1,1,1,1
"23478",1,1,1,1,1,1,1,1,1,1,1
"146664",1,0,0,0,0,1,1,1,0,1,0
"28972",1,1,1,1,1,1,1,1,1,1,1
"2529",1,1,0,0,1,1,0,1,0,1,0
"360203",0,0,0,0,0,0,0,1,0,0,0
"90701",1,1,1,1,1,1,1,1,1,1,1
"9789",1,1,1,1,1,1,1,1,1,1,1
"57171",1,1,0,1,0,1,1,1,1,0,0
"4249",1,0,1,0,1,0,1,0,1,1,0
"25834",0,0,0,0,0,0,0,0,0,0,0
"7837",0,0,1,0,0,1,0,0,1,1,0
"140687",0,1,1,0,1,1,1,0,0,1,1
"137902",0,0,1,1,1,0,1,0,0,1,1
"8708",0,0,0,0,0,0,0,0,0,0,0
"9677",0,1,0,1,0,0,0,1,1,0,0
"23262",1,1,0,1,0,1,1,0,1,0,1
"201595",1,1,1,1,1,1,1,1,1,1,1
"26007",1,0,0,1,0,0,1,1,0,0,0
"83468",0,0,0,0,0,1,0,0,0,1,1
"158584",1,1,1,1,1,1,1,1,1,1,1
"84752",0,1,1,1,0,0,0,1,0,0,0
"283209",0,0,0,1,0,1,1,0,0,1,1
"145173",1,1,0,1,0,0,1,0,1,0,1
"23491",0,0,0,0,0,0,0,1,0,0,1
"124872",0,0,0,0,0,0,0,0,0,0,0
"84750",0,1,0,1,1,1,0,0,1,1,1
"221223",0,0,0,0,0,0,0,0,0,0,0
"338707",1,0,0,0,1,0,1,1,1,0,0
"1066",1,0,0,0,1,0,0,0,0,0,0
"1208",0,0,0,0,0,0,0,0,0,0,0
"146802",1,0,0,0,0,0,1,0,0,1,1
"168391",0,0,0,0,0,0,0,0,0,0,0
"55244",0,1,0,0,0,0,0,0,1,0,1
"345274",0,0,0,0,0,0,0,0,1,0,0
"116085",0,0,0,0,0,0,0,0,0,0,0
"8707",0,0,0,0,0,1,1,1,1,0,0
"123688",0,0,0,1,1,0,0,0,0,1,1
"51228",1,1,1,1,1,1,1,1,1,1,1
"51171",0,1,0,1,0,1,0,1,0,0,0
"284004",1,0,1,1,1,1,1,1,1,1,0
"79411",1,1,0,0,0,0,0,1,0,1,0
"51741",0,1,1,1,0,0,1,1,1,0,0
"27090",1,1,1,0,1,1,1,1,1,1,0
"129807",0,0,1,0,0,0,0,0,0,1,0
"441282",0,0,0,0,0,1,0,0,0,0,0
"2524",1,1,0,0,1,1,1,0,0,1,1
"10202",0,0,0,0,0,0,0,0,0,0,0
"2527",0,0,0,0,0,0,0,0,1,0,0
"10553",1,1,1,1,1,1,1,1,1,1,1
"121214",0,0,0,0,0,0,0,0,0,0,0
"374875",0,0,0,1,1,0,1,1,0,0,0
"2528",1,1,1,1,1,1,1,1,0,1,0
"113612",1,1,0,0,0,1,1,0,1,0,1
"56898",0,0,1,1,0,0,1,0,1,1,1
"493869",0,0,0,0,0,0,0,0,0,0,0
"1487",1,1,1,1,1,1,1,1,1,1,1
"64174",1,0,1,1,1,1,1,1,1,1,1
"100288072",1,1,1,0,1,0,0,1,1,0,0
"64180",1,1,0,1,0,0,1,0,0,1,1
"93517",0,1,0,0,1,1,0,0,1,1,1
"10728",1,1,1,1,1,1,1,1,1,1,1
"84869",1,1,0,1,1,0,0,0,0,1,1
"340811",0,0,0,1,0,0,0,0,0,1,1
"91179",1,0,0,0,1,1,0,1,0,1,0
"133121",0,0,0,0,0,0,0,0,0,0,0
"11102",1,1,1,0,1,0,0,1,1,0,0
"85007",1,1,1,1,1,1,1,1,1,1,1
"250",0,1,0,0,0,0,0,0,0,0,0
"8644",1,0,0,1,0,1,1,0,1,0,0
"10826",1,0,0,1,1,0,1,0,1,1,0
"251",0,0,0,0,0,0,0,0,0,0,0
"266740",0,0,0,0,0,0,0,0,0,0,0
"200931",1,0,0,0,1,0,1,0,1,1,0
"3930",1,1,1,1,1,1,1,1,1,1,1
"123264",0,0,0,0,0,0,0,0,0,0,0
"10941",1,0,0,0,0,0,0,0,0,0,1
"79799",0,0,0,0,0,0,0,0,0,0,0
"4645",1,0,0,0,0,1,0,0,1,0,1
"5446",0,0,0,0,0,0,0,1,0,0,0
"4864",1,0,1,0,1,1,0,0,1,1,1
"506",1,1,1,1,1,1,1,1,1,1,1
"3069",1,1,1,1,1,1,1,1,1,1,1
"10632",1,1,1,1,1,1,1,1,1,1,1
"515",1,1,1,1,1,1,1,1,1,1,1
"10476",1,1,1,1,1,1,1,1,1,1,1
"513",1,1,1,1,1,1,1,1,1,1,1
"522",1,1,1,1,1,1,1,1,1,1,1
"539",1,1,1,1,1,1,1,1,1,1,1
"9551",1,1,1,1,1,1,1,1,1,1,1
"516",1,1,1,1,1,1,1,1,1,1,1
"509",1,1,1,1,1,1,1,1,1,1,1
"518",1,1,1,1,1,1,1,1,1,1,1
"27109",1,1,1,1,1,1,1,1,1,1,1
"514",1,1,1,1,1,1,1,1,1,1,1
"4905",1,1,0,0,0,1,0,0,1,1,1
"517",1,1,1,1,1,1,1,1,1,1,1
"521",1,1,1,1,1,1,1,1,1,1,1
"498",1,1,1,1,1,1,1,1,1,1,1
"267020",0,1,0,0,1,1,0,1,1,0,0
"27089",1,1,1,1,1,1,1,1,1,1,1
"10975",1,1,1,1,1,1,1,1,1,1,1
"7381",1,1,1,1,1,1,1,1,1,1,1
"4519",1,1,1,1,1,1,1,1,1,1,1
